adverse_event_name	preferred_name	dsstox_substance_id	toxicity_label
blood_alkaline_phosphatase_increased	mepivacaine	DTXSID9023259	0
blood_alkaline_phosphatase_increased	mesna	DTXSID8023264	0
blood_alkaline_phosphatase_increased	methadone	DTXSID7023273	0
blood_alkaline_phosphatase_increased	methamphetamine	DTXSID8037128	0
blood_alkaline_phosphatase_increased	methylphenidate	DTXSID5023299	0
blood_alkaline_phosphatase_increased	metopimazine	DTXSID80161224	0
blood_alkaline_phosphatase_increased	midodrine	DTXSID0023321	0
blood_alkaline_phosphatase_increased	milnacipran	DTXSID3048287	0
blood_alkaline_phosphatase_increased	mitoxantrone	DTXSID4046947	0
blood_alkaline_phosphatase_increased	montelukast	DTXSID9023334	0
blood_alkaline_phosphatase_increased	mosapride	DTXSID2048408	0
blood_alkaline_phosphatase_increased	moxifloxacin	DTXSID3048491	0
blood_alkaline_phosphatase_increased	nabilone	DTXSID8023341	0
blood_alkaline_phosphatase_increased	nafcillin	DTXSID8023343	0
blood_alkaline_phosphatase_increased	nafronyl	DTXSID3023344	0
blood_alkaline_phosphatase_increased	naratriptan	DTXSID7023354	0
blood_alkaline_phosphatase_increased	nebivolol	DTXSID9040556	0
blood_alkaline_phosphatase_increased	nelfinavir	DTXSID5035080	0
blood_alkaline_phosphatase_increased	neostigmine	DTXSID1023360	0
blood_alkaline_phosphatase_increased	nitric oxide	DTXSID1020938	0
blood_alkaline_phosphatase_increased	nitrogen	DTXSID4036304	0
blood_alkaline_phosphatase_increased	nortriptyline	DTXSID9023384	0
blood_alkaline_phosphatase_increased	olmesartan	DTXSID2040571	0
blood_alkaline_phosphatase_increased	olopatadine	DTXSID3023390	0
blood_alkaline_phosphatase_increased	olsalazine	DTXSID8023391	0
blood_alkaline_phosphatase_increased	opipramol	DTXSID3023394	0
blood_alkaline_phosphatase_increased	orlistat	DTXSID8023395	0
blood_alkaline_phosphatase_increased	orphenadrine	DTXSID3023396	0
blood_alkaline_phosphatase_increased	oseltamivir	DTXSID9044291	0
blood_alkaline_phosphatase_increased	oxalate	DTXSID8043785	0
blood_alkaline_phosphatase_increased	oxybutynin	DTXSID0023406	0
blood_alkaline_phosphatase_increased	oxytocin	DTXSID8048361	0
blood_alkaline_phosphatase_increased	panobinostat	DTXSID40193506	0
blood_alkaline_phosphatase_increased	parecoxib	DTXSID1044229	0
blood_alkaline_phosphatase_increased	penicillin g	DTXSID5046934	0
blood_alkaline_phosphatase_increased	pentosan polysulfate	DTXSID10190764	0
blood_alkaline_phosphatase_increased	phenazopyridine	DTXSID1023445	0
blood_alkaline_phosphatase_increased	phendimetrazine	DTXSID1023447	0
blood_alkaline_phosphatase_increased	phenelzine	DTXSID2041094	0
blood_alkaline_phosphatase_increased	pheniramine	DTXSID0023454	0
blood_alkaline_phosphatase_increased	phentermine	DTXSID9023461	0
blood_alkaline_phosphatase_increased	pimobendan	DTXSID8048280	0
blood_alkaline_phosphatase_increased	pioglitazone	DTXSID3037129	0
blood_alkaline_phosphatase_increased	pipamperone	DTXSID8048369	0
blood_alkaline_phosphatase_increased	pirbuterol	DTXSID0046937	0
blood_alkaline_phosphatase_increased	pirenoxine	DTXSID6048335	0
blood_alkaline_phosphatase_increased	potassium	DTXSID9049748	0
blood_alkaline_phosphatase_increased	potassium bitartrate	DTXSID6042313	0
blood_alkaline_phosphatase_increased	pravastatin	DTXSID6023498	0
blood_alkaline_phosphatase_increased	primaquine	DTXSID8023509	0
blood_alkaline_phosphatase_increased	procyclidine	DTXSID2023515	0
blood_alkaline_phosphatase_increased	promazine	DTXSID2023517	0
blood_alkaline_phosphatase_increased	propiomazine	DTXSID1023520	0
blood_alkaline_phosphatase_increased	propiverine	DTXSID5048265	0
blood_alkaline_phosphatase_increased	propranolol	DTXSID6023525	0
blood_alkaline_phosphatase_increased	pseudoephedrine	DTXSID0023537	0
blood_alkaline_phosphatase_increased	pyridostigmine	DTXSID20165786	0
blood_alkaline_phosphatase_increased	quinapril	DTXSID4023547	0
blood_alkaline_phosphatase_increased	rasagiline	DTXSID3041112	0
blood_alkaline_phosphatase_increased	reboxetine	DTXSID1048257	0
blood_alkaline_phosphatase_increased	remifentanil	DTXSID00157826	0
blood_alkaline_phosphatase_increased	rilpivirine	DTXSID10198189	0
blood_alkaline_phosphatase_increased	ritodrine	DTXSID7048534	0
blood_alkaline_phosphatase_increased	rivastigmine	DTXSID7023564	0
blood_alkaline_phosphatase_increased	rocuronium	DTXSID6048339	0
blood_alkaline_phosphatase_increased	ropivacaine	DTXSID4040187	0
blood_alkaline_phosphatase_increased	ruxolitinib	DTXSID10240930	0
blood_alkaline_phosphatase_increased	saquinavir	DTXSID6044012	0
blood_alkaline_phosphatase_increased	scopolamine	DTXSID6023573	0
blood_alkaline_phosphatase_increased	selegiline	DTXSID6023575	0
blood_alkaline_phosphatase_increased	serotonin	DTXSID8075330	0
blood_alkaline_phosphatase_increased	sertraline	DTXSID6023577	0
blood_alkaline_phosphatase_increased	sibutramine	DTXSID1023578	0
blood_alkaline_phosphatase_increased	sildenafil	DTXSID6023579	0
blood_alkaline_phosphatase_increased	sodium bicarbonate	DTXSID9021269	0
blood_alkaline_phosphatase_increased	sodium ferric gluconate complex	DTXSID80187686	0
blood_alkaline_phosphatase_increased	sodium fluoride	DTXSID2020630	0
blood_alkaline_phosphatase_increased	sodium selenate	DTXSID5032076	0
blood_alkaline_phosphatase_increased	succinylcholine	DTXSID7048455	0
blood_alkaline_phosphatase_increased	sufentanil	DTXSID6023604	0
blood_alkaline_phosphatase_increased	sulconazole	DTXSID8044129	0
blood_alkaline_phosphatase_increased	tamsulosin	DTXSID3023631	0
blood_alkaline_phosphatase_increased	tapentadol	DTXSID30170003	0
blood_alkaline_phosphatase_increased	tazobactam	DTXSID8023634	0
blood_alkaline_phosphatase_increased	telbivudine	DTXSID30187813	0
blood_alkaline_phosphatase_increased	tenofovir	DTXSID9040132	0
blood_alkaline_phosphatase_increased	terbutaline	DTXSID7021310	0
blood_alkaline_phosphatase_increased	tetracaine	DTXSID1043883	0
blood_alkaline_phosphatase_increased	tetrahydrozoline	DTXSID1047861	0
blood_alkaline_phosphatase_increased	thiamine	DTXSID2023648	0
blood_alkaline_phosphatase_increased	thiamylal	DTXSID3048441	0
blood_alkaline_phosphatase_increased	thiopental	DTXSID1023653	0
blood_alkaline_phosphatase_increased	tiagabine	DTXSID5023663	0
blood_alkaline_phosphatase_increased	tianeptine	DTXSID7048295	0
blood_alkaline_phosphatase_increased	tilidine	DTXSID9023671	0
blood_alkaline_phosphatase_increased	tolmetin	DTXSID2043951	0
blood_alkaline_phosphatase_increased	tolperisone	DTXSID8023686	0
blood_alkaline_phosphatase_increased	tranylcypromine	DTXSID2023694	0
blood_alkaline_phosphatase_increased	trazodone	DTXSID5045043	0
blood_alkaline_phosphatase_increased	trihexyphenidyl	DTXSID4023705	0
blood_alkaline_phosphatase_increased	trimebutine	DTXSID4023707	0
blood_alkaline_phosphatase_increased	trimeprazine	DTXSID9023708	0
blood_alkaline_phosphatase_increased	trimetazidine	DTXSID2048531	0
blood_alkaline_phosphatase_increased	trimethobenzamide	DTXSID8023711	0
blood_alkaline_phosphatase_increased	triptorelin	DTXSID2048375	0
blood_alkaline_phosphatase_increased	trospium	DTXSID6048337	0
blood_alkaline_phosphatase_increased	trovafloxacin	DTXSID0041145	0
blood_alkaline_phosphatase_increased	tulobuterol	DTXSID7048457	0
blood_alkaline_phosphatase_increased	valacyclovir	DTXSID1023732	0
blood_alkaline_phosphatase_increased	valganciclovir	DTXSID8048288	0
blood_alkaline_phosphatase_increased	vindesine	DTXSID6023739	0
blood_alkaline_phosphatase_increased	zinc oxide	DTXSID7035016	0
blood_alkaline_phosphatase_increased	zinc sulfate	DTXSID2040315	0
blood_alkaline_phosphatase_increased	zofenopril	DTXSID0046640	0
hepatitis	acamprosate	DTXSID3044259	1
hepatitis	acebutolol	DTXSID2048539	1
hepatitis	acetate	DTXSID1037694	1
hepatitis	alfentanil	DTXSID9022570	1
hepatitis	alverine	DTXSID0048557	1
hepatitis	alvimopan	DTXSID60166035	1
hepatitis	atomoxetine	DTXSID9044297	1
hepatitis	azelastine	DTXSID6022638	1
hepatitis	betahistine	DTXSID3022665	1
hepatitis	bicalutamide	DTXSID2022678	1
hepatitis	bisoprolol	DTXSID6022682	1
hepatitis	bromazepam	DTXSID40171081	1
hepatitis	buflomedil	DTXSID5022697	1
hepatitis	calamine	DTXSID80230080	1
hepatitis	cefotaxime	DTXSID6022761	1
hepatitis	cefpodoxime	DTXSID6022765	1
hepatitis	ceftriaxone	DTXSID0022773	1
hepatitis	cerivastatin	DTXSID9022786	1
hepatitis	cetirizine	DTXSID4022787	1
hepatitis	chromium	DTXSID3031022	1
hepatitis	ciprofloxacin	DTXSID8022824	1
hepatitis	citicoline	DTXSID9048431	1
hepatitis	cloxacillin	DTXSID5022853	1
hepatitis	cyclobenzaprine	DTXSID0046933	1
hepatitis	diclofenac	DTXSID6022923	1
hepatitis	duloxetine	DTXSID6048385	1
hepatitis	econazole	DTXSID2029872	1
hepatitis	epinastine	DTXSID2048371	1
hepatitis	ethambutol	DTXSID8023006	1
hepatitis	fenspiride	DTXSID4023048	1
hepatitis	floxacillin	DTXSID8023056	1
hepatitis	flupirtine	DTXSID4048436	1
hepatitis	gemcitabine	DTXSID3040487	1
hepatitis	idarubicin	DTXSID7023142	1
hepatitis	imatinib	DTXSID3037125	1
hepatitis	ipratropium	DTXSID9048437	1
hepatitis	levetiracetam	DTXSID9023207	1
hepatitis	loxapine	DTXSID7023229	1
hepatitis	midodrine	DTXSID0023321	1
hepatitis	moxifloxacin	DTXSID3048491	1
hepatitis	nebivolol	DTXSID9040556	1
hepatitis	nefazodone	DTXSID2023357	1
hepatitis	nefopam	DTXSID2048535	1
hepatitis	oxprenolol	DTXSID1043835	1
hepatitis	penicillin v	DTXSID3023429	1
hepatitis	phenprocoumon	DTXSID5023459	1
hepatitis	pholcodine	DTXSID70198923	1
hepatitis	procyclidine	DTXSID2023515	1
hepatitis	rabeprazole	DTXSID3044122	1
hepatitis	rosuvastatin	DTXSID8048492	1
hepatitis	telbivudine	DTXSID30187813	1
hepatitis	tenofovir	DTXSID9040132	1
hepatitis	thiamine	DTXSID2023648	1
hepatitis	tianeptine	DTXSID7048295	1
hepatitis	tiapride	DTXSID0023664	1
hepatitis	trimeprazine	DTXSID9023708	1
hepatitis	valacyclovir	DTXSID1023732	1
hepatitis	viloxazine	DTXSID6057900	1
hepatitis	vismodegib	DTXSID40236689	1
hepatitis	zofenopril	DTXSID0046640	1
hepatitis	zopiclone	DTXSID4041155	1
hepatitis	alfuzosin	DTXSID6048549	0
hepatitis	alosetron	DTXSID6044278	0
hepatitis	aluminum hydroxide	DTXSID2036405	0
hepatitis	ambroxol	DTXSID8022583	0
hepatitis	aminosalicylic acid	DTXSID2022591	0
hepatitis	amitriptyline	DTXSID7022594	0
hepatitis	ammonium chloride	DTXSID0020078	0
hepatitis	anagrelide	DTXSID4048305	0
hepatitis	apixaban	DTXSID80436500	0
hepatitis	aprindine	DTXSID3022615	0
hepatitis	articaine	DTXSID7048536	0
hepatitis	bamifylline	DTXSID0022642	0
hepatitis	barium sulfate	DTXSID0050471	0
hepatitis	benazepril	DTXSID5022645	0
hepatitis	benfluorex	DTXSID5048471	0
hepatitis	benserazide	DTXSID9022651	0
hepatitis	benzydamine	DTXSID7047859	0
hepatitis	biperiden	DTXSID6022680	0
hepatitis	bromhexine	DTXSID6022686	0
hepatitis	brompheniramine	DTXSID5022691	0
hepatitis	budesonide	DTXSID8020202	0
hepatitis	bupivacaine	DTXSID2022703	0
hepatitis	butalbital	DTXSID6022711	0
hepatitis	cabozantinib	DTXSID10233968	0
hepatitis	calcium acetate	DTXSID0020234	0
hepatitis	canrenoic acid	DTXSID5022726	0
hepatitis	carbazochrome	DTXSID3048310	0
hepatitis	carbon monoxide	DTXSID5027273	0
hepatitis	carteolol	DTXSID3022746	0
hepatitis	cefdinir	DTXSID8046084	0
hepatitis	cefoperazone	DTXSID2022759	0
hepatitis	cefotiam	DTXSID6022763	0
hepatitis	ceftazidime	DTXSID5022770	0
hepatitis	ceftizoxime	DTXSID5022772	0
hepatitis	celiprolol	DTXSID3020259	0
hepatitis	cevimeline	DTXSID2023777	0
hepatitis	chloroquine	DTXSID2040446	0
hepatitis	chlorpheniramine	DTXSID0022804	0
hepatitis	ciclopirox	DTXSID9048564	0
hepatitis	cifenline	DTXSID9022819	0
hepatitis	cilastatin	DTXSID8048238	0
hepatitis	citalopram	DTXSID8022826	0
hepatitis	clarithromycin	DTXSID3022829	0
hepatitis	clemastine	DTXSID2022832	0
hepatitis	clindamycin	DTXSID2022836	0
hepatitis	clobutinol	DTXSID2022838	0
hepatitis	clodronic acid	DTXSID8046959	0
hepatitis	clonazepam	DTXSID1022845	0
hepatitis	clotiazepam	DTXSID0022852	0
hepatitis	cobicistat	DTXSID00143269	0
hepatitis	cocaine	DTXSID2038443	0
hepatitis	creatine	DTXSID1040451	0
hepatitis	cromolyn	DTXSID4022860	0
hepatitis	cyclizine	DTXSID4022864	0
hepatitis	cyclophosphamide	DTXSID5020364	0
hepatitis	dabigatran	DTXSID50175419	0
hepatitis	dabrafenib	DTXSID20152499	0
hepatitis	darifenacin	DTXSID2048290	0
hepatitis	deferoxamine	DTXSID7022887	0
hepatitis	demeclocycline	DTXSID1022893	0
hepatitis	desipramine	DTXSID6022896	0
hepatitis	dexbrompheniramine	DTXSID8022905	0
hepatitis	dextroamphetamine	DTXSID8022907	0
hepatitis	dextromethorphan	DTXSID3022908	0
hepatitis	dichloralphenazone	DTXSID2022919	0
hepatitis	dicloxacillin	DTXSID1022924	0
hepatitis	diflucortolone	DTXSID50180705	0
hepatitis	dihydrocodeine	DTXSID5022936	0
hepatitis	dimethindene	DTXSID9022942	0
hepatitis	diphenoxylate	DTXSID8022951	0
hepatitis	distigmine	DTXSID00169484	0
hepatitis	donepezil	DTXSID8048317	0
hepatitis	dorzolamide	DTXSID7022960	0
hepatitis	doxazosin	DTXSID7022964	0
hepatitis	doxepin	DTXSID7022966	0
hepatitis	doxorubicin	DTXSID8021480	0
hepatitis	doxycycline	DTXSID0037653	0
hepatitis	doxylamine	DTXSID1022970	0
hepatitis	epirubicin	DTXSID0022987	0
hepatitis	epoprostenol	DTXSID5022988	0
hepatitis	eprosartan	DTXSID0022989	0
hepatitis	ertapenem	DTXSID50165456	0
hepatitis	escitalopram	DTXSID8048440	0
hepatitis	esomeprazole	DTXSID4044292	0
hepatitis	etravirine	DTXSID30181412	0
hepatitis	ezogabine	DTXSID40164615	0
hepatitis	fenoterol	DTXSID4023046	0
hepatitis	ferrous fumarate	DTXSID7047148	0
hepatitis	ferrous gluconate	DTXSID4040478	0
hepatitis	fingolimod	DTXSID40167363	0
hepatitis	flavoxate	DTXSID3023053	0
hepatitis	flunitrazepam	DTXSID7023065	0
hepatitis	flupenthixol	DTXSID3058749	0
hepatitis	fluticasone	DTXSID0044022	0
hepatitis	fominoben	DTXSID1023075	0
hepatitis	fondaparinux	DTXSID10146903	0
hepatitis	fosamprenavir	DTXSID2048296	0
hepatitis	foscarnet	DTXSID0048478	0
hepatitis	fosfomycin	DTXSID4048480	0
hepatitis	fosinopril	DTXSID1023079	0
hepatitis	frovatriptan	DTXSID0023080	0
hepatitis	gemifloxacin	DTXSID3048495	0
hepatitis	glatiramer	DTXSID50182865	0
hepatitis	glucosamine	DTXSID4023098	0
hepatitis	goserelin	DTXSID7048297	0
hepatitis	granisetron	DTXSID0023111	0
hepatitis	heptaminol	DTXSID4048484	0
hepatitis	hydralazine	DTXSID4023129	0
hepatitis	hydromorphone	DTXSID8023133	0
hepatitis	hydroxychloroquine	DTXSID8023135	0
hepatitis	imidapril	DTXSID2048242	0
hepatitis	indacaterol	DTXSID90185198	0
hepatitis	indinavir	DTXSID4043802	0
hepatitis	indoramin	DTXSID7048370	0
hepatitis	ivabradine	DTXSID2048240	0
hepatitis	ivacaftor	DTXSID00236281	0
hepatitis	ketorolac	DTXSID8023189	0
hepatitis	labetalol	DTXSID2023191	0
hepatitis	lercanidipine	DTXSID2048327	0
hepatitis	levalbuterol	DTXSID80187964	0
hepatitis	levocarnitine	DTXSID4023208	0
hepatitis	levocetirizine	DTXSID60156294	0
hepatitis	levofloxacin	DTXSID0041060	0
hepatitis	linaclotide	DTXSID90234256	0
hepatitis	lisdexamfetamine	DTXSID00209652	0
hepatitis	lithium	DTXSID5036761	0
hepatitis	lithium carbonate	DTXSID1023784	0
hepatitis	lofepramine	DTXSID2023220	0
hepatitis	lomitapide	DTXSID50171294	0
hepatitis	magnesium hydroxide	DTXSID4049662	0
hepatitis	magnesium sulfate	DTXSID6042105	0
hepatitis	magnesium trisilicate	DTXSID0052885	0
hepatitis	maltose	DTXSID1023233	0
hepatitis	manidipine	DTXSID2043745	0
hepatitis	maraviroc	DTXSID8048949	0
hepatitis	mazindol	DTXSID1023237	0
hepatitis	meclizine	DTXSID0023242	0
hepatitis	mefloquine	DTXSID4037168	0
hepatitis	meperidine	DTXSID9023253	0
hepatitis	mepivacaine	DTXSID9023259	0
hepatitis	mesna	DTXSID8023264	0
hepatitis	metaproterenol	DTXSID8048529	0
hepatitis	methamphetamine	DTXSID8037128	0
hepatitis	metopimazine	DTXSID80161224	0
hepatitis	mexiletine	DTXSID8048446	0
hepatitis	milnacipran	DTXSID3048287	0
hepatitis	mitoxantrone	DTXSID4046947	0
hepatitis	montelukast	DTXSID9023334	0
hepatitis	mosapride	DTXSID2048408	0
hepatitis	nabilone	DTXSID8023341	0
hepatitis	nafcillin	DTXSID8023343	0
hepatitis	nafronyl	DTXSID3023344	0
hepatitis	naratriptan	DTXSID7023354	0
hepatitis	nelfinavir	DTXSID5035080	0
hepatitis	neostigmine	DTXSID1023360	0
hepatitis	nilotinib	DTXSID5042663	0
hepatitis	nitrous oxide	DTXSID8021066	0
hepatitis	norethandrolone	DTXSID0023379	0
hepatitis	nortriptyline	DTXSID9023384	0
hepatitis	olmesartan	DTXSID2040571	0
hepatitis	olopatadine	DTXSID3023390	0
hepatitis	opipramol	DTXSID3023394	0
hepatitis	orlistat	DTXSID8023395	0
hepatitis	orphenadrine	DTXSID3023396	0
hepatitis	oseltamivir	DTXSID9044291	0
hepatitis	oxacillin	DTXSID8023397	0
hepatitis	oxiconazole	DTXSID8040690	0
hepatitis	oxygen	DTXSID2037681	0
hepatitis	oxytocin	DTXSID8048361	0
hepatitis	pancuronium	DTXSID7048405	0
hepatitis	papaverine	DTXSID4023418	0
hepatitis	parecoxib	DTXSID1044229	0
hepatitis	pemetrexed	DTXSID2048329	0
hepatitis	penicillin g	DTXSID5046934	0
hepatitis	pentamidine	DTXSID7023431	0
hepatitis	pentosan polysulfate	DTXSID10190764	0
hepatitis	pergolide	DTXSID2023438	0
hepatitis	phenazopyridine	DTXSID1023445	0
hepatitis	phendimetrazine	DTXSID1023447	0
hepatitis	pheniramine	DTXSID0023454	0
hepatitis	phentermine	DTXSID9023461	0
hepatitis	phenylephrine	DTXSID9023465	0
hepatitis	pioglitazone	DTXSID3037129	0
hepatitis	pipamperone	DTXSID8048369	0
hepatitis	piperacillin	DTXSID2023482	0
hepatitis	pirbuterol	DTXSID0046937	0
hepatitis	pirenoxine	DTXSID6048335	0
hepatitis	pitavastatin	DTXSID1048384	0
hepatitis	ponatinib	DTXSID50241426	0
hepatitis	potassium aspartate	DTXSID70222914	0
hepatitis	potassium chloride	DTXSID5021178	0
hepatitis	pravastatin	DTXSID6023498	0
hepatitis	prochlorperazine	DTXSID7023514	0
hepatitis	promazine	DTXSID2023517	0
hepatitis	propoxyphene	DTXSID1023524	0
hepatitis	propranolol	DTXSID6023525	0
hepatitis	pseudoephedrine	DTXSID0023537	0
hepatitis	pyridostigmine	DTXSID20165786	0
hepatitis	quinapril	DTXSID4023547	0
hepatitis	quinidine	DTXSID4023549	0
hepatitis	quinine	DTXSID0044280	0
hepatitis	rasagiline	DTXSID3041112	0
hepatitis	regorafenib	DTXSID60226441	0
hepatitis	remifentanil	DTXSID00157826	0
hepatitis	rilpivirine	DTXSID10198189	0
hepatitis	risedronic acid	DTXSID2023563	0
hepatitis	rivastigmine	DTXSID7023564	0
hepatitis	rocuronium	DTXSID6048339	0
hepatitis	roflumilast	DTXSID8044123	0
hepatitis	ropivacaine	DTXSID4040187	0
hepatitis	roxatidine	DTXSID30228937	0
hepatitis	ruxolitinib	DTXSID10240930	0
hepatitis	saquinavir	DTXSID6044012	0
hepatitis	selegiline	DTXSID6023575	0
hepatitis	sertraline	DTXSID6023577	0
hepatitis	sibutramine	DTXSID1023578	0
hepatitis	silodosin	DTXSID40167045	0
hepatitis	sitagliptin	DTXSID70197572	0
hepatitis	sodium bicarbonate	DTXSID9021269	0
hepatitis	sodium carbonate	DTXSID1029621	0
hepatitis	sodium selenate	DTXSID5032076	0
hepatitis	sorafenib	DTXSID7041128	0
hepatitis	succinylcholine	DTXSID7048455	0
hepatitis	sufentanil	DTXSID6023604	0
hepatitis	sunitinib	DTXSID1041134	0
hepatitis	tamsulosin	DTXSID3023631	0
hepatitis	tapentadol	DTXSID30170003	0
hepatitis	tazobactam	DTXSID8023634	0
hepatitis	tenofovir disoproxil	DTXSID5052757	0
hepatitis	terazosin	DTXSID3023639	0
hepatitis	terbutaline	DTXSID7021310	0
hepatitis	tetracaine	DTXSID1043883	0
hepatitis	tetrahydrozoline	DTXSID1047861	0
hepatitis	thiopental	DTXSID1023653	0
hepatitis	tiagabine	DTXSID5023663	0
hepatitis	ticarcillin	DTXSID0023668	0
hepatitis	tilidine	DTXSID9023671	0
hepatitis	tolperisone	DTXSID8023686	0
hepatitis	topotecan	DTXSID3042685	0
hepatitis	toremifene	DTXSID3023689	0
hepatitis	trazodone	DTXSID5045043	0
hepatitis	triclofos	DTXSID9023700	0
hepatitis	trihexyphenidyl	DTXSID4023705	0
hepatitis	trimebutine	DTXSID4023707	0
hepatitis	trimetazidine	DTXSID2048531	0
hepatitis	trimethobenzamide	DTXSID8023711	0
hepatitis	trimipramine	DTXSID8023715	0
hepatitis	triptorelin	DTXSID2048375	0
hepatitis	trospium	DTXSID6048337	0
hepatitis	trovafloxacin	DTXSID0041145	0
hepatitis	tulobuterol	DTXSID7048457	0
hepatitis	valganciclovir	DTXSID8048288	0
hepatitis	vancomycin	DTXSID0042664	0
hepatitis	vecuronium	DTXSID1044146	0
hepatitis	vemurafenib	DTXSID50238710	0
hepatitis	vilanterol	DTXSID80198318	0
hepatitis	vinblastine	DTXSID8021430	0
hepatitis	vinorelbine	DTXSID8040640	0
hepatitis	water	DTXSID6026296	0
hepatitis	xylometazoline	DTXSID8046957	0
hepatitis_acute	acamprosate	DTXSID3044259	1
hepatitis_acute	acetate	DTXSID1037694	1
hepatitis_acute	alfentanil	DTXSID9022570	1
hepatitis_acute	alfuzosin	DTXSID6048549	1
hepatitis_acute	benfluorex	DTXSID5048471	1
hepatitis_acute	betahistine	DTXSID3022665	1
hepatitis_acute	bicalutamide	DTXSID2022678	1
hepatitis_acute	biperiden	DTXSID6022680	1
hepatitis_acute	bisoprolol	DTXSID6022682	1
hepatitis_acute	bromhexine	DTXSID6022686	1
hepatitis_acute	ceftriaxone	DTXSID0022773	1
hepatitis_acute	cetirizine	DTXSID4022787	1
hepatitis_acute	citalopram	DTXSID8022826	1
hepatitis_acute	clarithromycin	DTXSID3022829	1
hepatitis_acute	epirubicin	DTXSID0022987	1
hepatitis_acute	escitalopram	DTXSID8048440	1
hepatitis_acute	etravirine	DTXSID30181412	1
hepatitis_acute	flavoxate	DTXSID3023053	1
hepatitis_acute	flunitrazepam	DTXSID7023065	1
hepatitis_acute	flupirtine	DTXSID4048436	1
hepatitis_acute	fosinopril	DTXSID1023079	1
hepatitis_acute	gemcitabine	DTXSID3040487	1
hepatitis_acute	idarubicin	DTXSID7023142	1
hepatitis_acute	levetiracetam	DTXSID9023207	1
hepatitis_acute	levofloxacin	DTXSID0041060	1
hepatitis_acute	nebivolol	DTXSID9040556	1
hepatitis_acute	olmesartan	DTXSID2040571	1
hepatitis_acute	orphenadrine	DTXSID3023396	1
hepatitis_acute	oxitropium	DTXSID9048144	1
hepatitis_acute	pantothenic acid	DTXSID9023417	1
hepatitis_acute	pitavastatin	DTXSID1048384	1
hepatitis_acute	propiverine	DTXSID5048265	1
hepatitis_acute	rabeprazole	DTXSID3044122	1
hepatitis_acute	tenofovir disoproxil	DTXSID5052757	1
hepatitis_acute	toremifene	DTXSID3023689	1
hepatitis_acute	acebutolol	DTXSID2048539	0
hepatitis_acute	alogliptin	DTXSID90234130	0
hepatitis_acute	alosetron	DTXSID6044278	0
hepatitis_acute	aluminum hydroxide	DTXSID2036405	0
hepatitis_acute	ambroxol	DTXSID8022583	0
hepatitis_acute	amitriptyline	DTXSID7022594	0
hepatitis_acute	amlodipine	DTXSID7022596	0
hepatitis_acute	amphetamine	DTXSID4022600	0
hepatitis_acute	apixaban	DTXSID80436500	0
hepatitis_acute	atomoxetine	DTXSID9044297	0
hepatitis_acute	azelastine	DTXSID6022638	0
hepatitis_acute	benazepril	DTXSID5022645	0
hepatitis_acute	benserazide	DTXSID9022651	0
hepatitis_acute	benzoate	DTXSID4043771	0
hepatitis_acute	bromazepam	DTXSID40171081	0
hepatitis_acute	budesonide	DTXSID8020202	0
hepatitis_acute	bupivacaine	DTXSID2022703	0
hepatitis_acute	buprenorphine	DTXSID2022705	0
hepatitis_acute	butalbital	DTXSID6022711	0
hepatitis_acute	calcium acetate	DTXSID0020234	0
hepatitis_acute	carbazochrome	DTXSID3048310	0
hepatitis_acute	carteolol	DTXSID3022746	0
hepatitis_acute	carvedilol	DTXSID8022747	0
hepatitis_acute	cefdinir	DTXSID8046084	0
hepatitis_acute	cefoperazone	DTXSID2022759	0
hepatitis_acute	cefotaxime	DTXSID6022761	0
hepatitis_acute	cefpodoxime	DTXSID6022765	0
hepatitis_acute	ceftazidime	DTXSID5022770	0
hepatitis_acute	chloroquine	DTXSID2040446	0
hepatitis_acute	chlorpheniramine	DTXSID0022804	0
hepatitis_acute	cilastatin	DTXSID8048238	0
hepatitis_acute	cinacalcet	DTXSID8048286	0
hepatitis_acute	ciprofloxacin	DTXSID8022824	0
hepatitis_acute	clemastine	DTXSID2022832	0
hepatitis_acute	clindamycin	DTXSID2022836	0
hepatitis_acute	clonazepam	DTXSID1022845	0
hepatitis_acute	clopidogrel	DTXSID6022848	0
hepatitis_acute	clotiazepam	DTXSID0022852	0
hepatitis_acute	cobicistat	DTXSID00143269	0
hepatitis_acute	cocaine	DTXSID2038443	0
hepatitis_acute	cromolyn	DTXSID4022860	0
hepatitis_acute	cyclizine	DTXSID4022864	0
hepatitis_acute	cyclobenzaprine	DTXSID0046933	0
hepatitis_acute	cyclopentolate	DTXSID3048528	0
hepatitis_acute	cyclophosphamide	DTXSID5020364	0
hepatitis_acute	dabigatran	DTXSID50175419	0
hepatitis_acute	darifenacin	DTXSID2048290	0
hepatitis_acute	dexbrompheniramine	DTXSID8022905	0
hepatitis_acute	dexchlorpheniramine	DTXSID50180225	0
hepatitis_acute	dextroamphetamine	DTXSID8022907	0
hepatitis_acute	dextromethorphan	DTXSID3022908	0
hepatitis_acute	diclofenac	DTXSID6022923	0
hepatitis_acute	dihydrocodeine	DTXSID5022936	0
hepatitis_acute	diphenoxylate	DTXSID8022951	0
hepatitis_acute	dolasetron	DTXSID4048276	0
hepatitis_acute	donepezil	DTXSID8048317	0
hepatitis_acute	dorzolamide	DTXSID7022960	0
hepatitis_acute	doxazosin	DTXSID7022964	0
hepatitis_acute	doxepin	DTXSID7022966	0
hepatitis_acute	doxorubicin	DTXSID8021480	0
