VolSurfPlus_V	VolSurfPlus_S	VolSurfPlus_R	VolSurfPlus_G	VolSurfPlus_W1	VolSurfPlus_W2	VolSurfPlus_W3	VolSurfPlus_W4	VolSurfPlus_W5	VolSurfPlus_W6	VolSurfPlus_W7	VolSurfPlus_W8	VolSurfPlus_D1	VolSurfPlus_D2	VolSurfPlus_D3	VolSurfPlus_D4	VolSurfPlus_D5	VolSurfPlus_D6	VolSurfPlus_D7	VolSurfPlus_D8	VolSurfPlus_WO1	VolSurfPlus_WO2	VolSurfPlus_WO3	VolSurfPlus_WO4	VolSurfPlus_WO5	VolSurfPlus_WO6	VolSurfPlus_WN1	VolSurfPlus_WN2	VolSurfPlus_WN3	VolSurfPlus_WN4	VolSurfPlus_WN5	VolSurfPlus_WN6	VolSurfPlus_Iw1	VolSurfPlus_Iw2	VolSurfPlus_Iw3	VolSurfPlus_Iw4	VolSurfPlus_Cw1	VolSurfPlus_Cw2	VolSurfPlus_Cw3	VolSurfPlus_Cw4	VolSurfPlus_Cw5	VolSurfPlus_Cw6	VolSurfPlus_Cw7	VolSurfPlus_Cw8	VolSurfPlus_ID1	VolSurfPlus_ID2	VolSurfPlus_ID3	VolSurfPlus_ID4	VolSurfPlus_CD1	VolSurfPlus_CD2	VolSurfPlus_CD3	VolSurfPlus_CD4	VolSurfPlus_CD5	VolSurfPlus_CD6	VolSurfPlus_CD7	VolSurfPlus_CD8	VolSurfPlus_HL1	VolSurfPlus_HL2	VolSurfPlus_A	VolSurfPlus_CP	VolSurfPlus_POL	VolSurfPlus_MW	VolSurfPlus_FLEX	VolSurfPlus_FLEX_RB	VolSurfPlus_NCC	VolSurfPlus_DIFF	VolSurfPlus_LOGP_N.oct	VolSurfPlus_LOGP_c.Hex	VolSurfPlus_PSA	VolSurfPlus_HSA	VolSurfPlus_PSAR	VolSurfPlus_PHSAR	VolSurfPlus_LgD5	VolSurfPlus_LgD6	VolSurfPlus_LgD7	VolSurfPlus_LgD75	VolSurfPlus_LgD8	VolSurfPlus_LgD9	VolSurfPlus_LgD10	VolSurfPlus_AUS74	VolSurfPlus_pctFU4	VolSurfPlus_pctFU5	VolSurfPlus_pctFU6	VolSurfPlus_pctFU7	VolSurfPlus_pctFU8	VolSurfPlus_pctFU9	VolSurfPlus_pctFU10	VolSurfPlus_DRDRDR	VolSurfPlus_DRDRAC	VolSurfPlus_DRDRDO	VolSurfPlus_DRACAC	VolSurfPlus_DRACDO	VolSurfPlus_DRDODO	VolSurfPlus_ACACAC	VolSurfPlus_ACACDO	VolSurfPlus_ACDODO	VolSurfPlus_DODODO	VolSurfPlus_SOLY	VolSurfPlus_LgS3	VolSurfPlus_LgS4	VolSurfPlus_LgS5	VolSurfPlus_LgS6	VolSurfPlus_LgS7	VolSurfPlus_LgS75	VolSurfPlus_LgS8	VolSurfPlus_LgS9	VolSurfPlus_LgS10	VolSurfPlus_LgS11	VolSurfPlus_PB	VolSurfPlus_VD	VolSurfPlus_CACO2	VolSurfPlus_SKIN	VolSurfPlus_LgBB	VolSurfPlus_MetStab	VolSurfPlus_HTSflag	VolSurfPlus_L0LgS	VolSurfPlus_L1LgS	VolSurfPlus_L2LgS	VolSurfPlus_L3LgS	VolSurfPlus_L4LgS	VolSurfPlus_DD1	VolSurfPlus_DD2	VolSurfPlus_DD3	VolSurfPlus_DD4	VolSurfPlus_DD5	VolSurfPlus_DD6	VolSurfPlus_DD7	VolSurfPlus_DD8	Class
386	255.215	1.51245	0.993219	857	698	436	202	77	38	4	0	38	18	10	3	1	0	0	0	117	54	21	9	1	0	509	235	94	27	2	0	0.087272	0.156109	0.65476	1.49488	3.35796	2.73495	1.70837	0.791491	0.301707	0.148894	0.0156731	0	0.0401081	0.1987	0.44555	0	0.148894	0.0705289	0.0391827	0.0117548	0.00391827	0	0	0	7.7	12.6667	4.41618	0.153606	14.761	191.139	0.638329	0.212776	0	0.880387	-0.383	-2.561	91.67	163.545	0.359188	0.56052	-0.383	-0.383	-0.383	-0.383	-0.383001	-0.383008	-0.383082	0	75.4842	23.5416	2.98704	0.306956	0.0307806	0.00307886	0.000307841	5.34103	7.594	5.92394	8.24543	6.96035	0	7.01176	6.51697	0	0	-0.990892	-0.977016	-0.868793	-0.363174	0.529429	1.47957	1.89898	2.21397	2.46878	2.50498	2.50951	29.9151	-0.311933	-0.0247341	-3.53056	-1.26283	100	0	1.09162	2.26311	-0.551419	-0.643806	0.292067	0	0	1	1	0	1	0	0	noninducer
597	369.939	1.61378	1.12071	1057	668	377	172	101	51	17	4	206	124	45	27	22	13	8	4	92	24	6	1	0	0	431	205	111	52	8	0	0.111721	0.322762	0.706104	1.32129	2.85723	1.8057	1.01909	0.464942	0.273018	0.137861	0.0459536	0.0108126	0.0521831	0.086802	0.105306	0.130234	0.556849	0.335191	0.121642	0.0729851	0.0594693	0.035141	0.0216252	0.0108126	2.24444	1.88889	4.58691	1.1286	27.661	254.28	1.23317	0.205528	0	0.628168	2.935	0.969	54.37	315.569	0.14697	0.172292	1.9921	1.05245	0.17326	-0.13255	-0.302345	-0.398825	-0.409767	0	56.1837	11.3652	1.26602	0.128061	0.0128209	0.00128224	0.000128225	12.5789	16.0031	12.729	16.8689	12.6146	0	4.63907	4.63907	0	0	-3.03687	-3.00427	-2.78659	-2.09352	-1.1499	-0.240025	0.104938	0.315356	0.445869	0.461369	0.46295	75.765	-0.313432	0.328131	-2.28311	-1.06536	100	0	-0.788926	2.14788	-0.775521	-0.469813	0.369843	0	9	10	5	1	2	1	1	noninducer
674	437.454	1.54073	1.27648	1084	621	322	109	62	35	14	2	261	133	64	37	26	21	15	12	0	0	0	0	0	0	384	145	67	39	15	4	0.0816142	0.24952	0.588728	0.373185	2.47797	1.41958	0.736077	0.249169	0.141729	0.0800084	0.0320033	0.00457191	0.0147642	0.0381709	0.0692604	0.0614079	0.596634	0.304032	0.146301	0.0845803	0.0594348	0.048005	0.0342893	0.0274314	0.96875	0.945946	2.68022	4.74419	35.237	309.425	1.72363e-07	1.72363e-07	0	0.640817	3.717	2.529	32.08	405.374	0.0733334	0.0791368	0.706663	1.23338	2.12836	2.59726	3.02919	3.57452	3.70045	0.83061	0.00257276	0.0257216	0.256622	2.50829	20.4634	72.0109	96.2586	26.7636	26.8476	0	22.5853	0	0	10.9669	0	0	0	-3.88775	-0.391269	-0.42171	-0.646181	-1.34739	-2.29243	-2.76588	-3.19926	-3.7452	-3.8712	-3.88607	86.3088	0.553787	1.20553	-2.16433	0.531058	61.9619	0	-2.20778	-2.35259	0.121582	0.796545	-0.0692342	0	0	0	0	0	0	0	0	inducer
779	499.938	1.55819	1.34931	1364	836	461	199	110	48	20	2	265	136	51	32	19	10	5	2	289	107	53	14	1	0	452	193	99	56	12	0	0.138015	0.405849	0.779316	0.938326	2.72834	1.67221	0.922114	0.398049	0.220027	0.0960119	0.040005	0.0040005	0.0610383	0.057335	0.0783175	0.0827412	0.530066	0.272034	0.102013	0.0640079	0.0380047	0.0200025	0.0100012	0.0040005	2.15686	1.5	5.49573	1.30073	36.836	328.405	2.9252	0.243767	0	0.463741	1.801	-0.0829999	95.58	404.358	0.191184	0.236375	-1.40948	-0.729905	0.209933	0.680723	1.09604	1.2389	0.465094	0.832547	0.00259618	0.0259557	0.258951	2.52907	19.6764	27.093	4.13629	20.9734	21.7714	24.1762	18.5432	19.9544	17.7486	8.85718	10.8082	10.8082	9.98837	-3.27601	0.220438	0.189732	-0.0362101	-0.739145	-1.68423	-2.15537	-2.57052	-2.70924	-1.89578	-0.925749	79.0474	0.281588	0.0140678	-4.34078	-0.618573	80.2718	0	-1.23542	-1.49643	0.971552	1.24984	-0.0421478	7	7	1	0	2	0	1	1	inducer
454	300.609	1.51027	1.0795	978	723	428	178	101	58	17	2	98	51	25	16	8	6	3	0	190	66	30	10	3	0	458	196	102	57	14	0	0.143778	0.3301	0.856837	1.33352	3.2534	2.40512	1.42378	0.592131	0.335985	0.192942	0.0565519	0.00665316	0.0761028	0.155218	0.246854	0.341812	0.326005	0.169656	0.0831645	0.0532253	0.0266126	0.0199595	0.00997974	0	4.04	3.625	4.27267	0.421702	21.371	229.256	0.449385	0.112346	0	0.828348	-1.035	-3.629	103.26	197.349	0.343503	0.523236	-1.07842	-1.03954	-1.03546	-1.03515	-1.03505	-1.03504	-1.03533	2	48.7358	90.4823	98.9591	99.8948	99.9887	99.9914	99.9244	8.74347	9.26373	10.9376	9.10215	11.1849	10.4004	8.00919	10.9469	10.9469	0	-1.19057	-0.130603	-0.878561	-1.14715	-1.18603	-1.19011	-1.19042	-1.19052	-1.19053	-1.19024	-1.1873	25.9408	0.0458907	5.45936e-06	-5.13676	-1.02431	100	0	-1.08861	-0.257769	0.305856	-0.247502	0.142977	7	2	2	0	1	3	0	1	noninducer
409	288.454	1.4179	1.12633	856	640	406	183	98	42	14	2	84	31	10	3	0	0	0	0	211	85	46	13	1	0	462	220	119	46	12	0	0.295755	0.586761	1.25918	2.21347	2.96754	2.21872	1.4075	0.634416	0.339742	0.145604	0.0485346	0.00693351	0.114698	0.168367	0	0	0.291208	0.107469	0.0346676	0.0104003	0	0	0	0	9.8	14	5.19922	0.135027	16.267	163.238	1.32633	0.165791	0	0.866379	0.0860001	-1.85	75.09	213.364	0.260319	0.351934	-1.54182	-1.54125	-1.54275	-1.54647	-1.55806	-1.68642	-2.21477	0	0	0	0	0	0	0	0	3.05763	6.36909	5.91988	8.18468	8.18468	3.6242	5.36879	5.36879	3.14619	0	-0.199408	2.18838	2.11035	2.1016	2.10086	2.10226	2.10582	2.11687	2.23833	2.70738	3.16875	30.6092	-0.279071	-0.178315	-3.9008	-1.16041	100	0	2.26517	0.368607	0.41104	0.218664	0.0613844	1	2	2	1	1	0	0	0	noninducer
652	411.551	1.58425	1.2041	1285	890	475	197	99	40	12	1	275	176	117	85	55	33	21	7	0	0	0	0	0	0	596	234	117	39	14	2	0.04664	0.111527	0.24725	0.723315	3.12233	2.16255	1.15417	0.478676	0.240553	0.0971932	0.029158	0.00242983	0.0291979	0.0546665	0.104489	0.0989492	0.668203	0.42765	0.28429	0.206536	0.133641	0.0801844	0.0510264	0.0170088	0.846154	0.470588	2.13359	4.41576	31.874	285.303	0.818272	0.163654	0	0.686768	2.107	1.264	75.85	335.701	0.184303	0.225945	2.10599	2.1069	2.10699	2.107	2.107	2.107	2.107	2	97.7282	99.7681	99.9768	99.9977	99.9998	100	100	27.0778	31.1175	0	35.6302	0	0	36.2204	0	0	0	-4.58746	-4.49672	-4.57749	-4.58645	-4.58736	-4.58745	-4.58746	-4.58746	-4.58746	-4.58746	-4.58746	94.3272	0.0630595	0.761561	-3.12604	-0.454765	69.8348	0	-4.58227	-0.0138325	0.0182231	-0.0179793	0.0145583	19	9	1	5	13	11	3	2	noninducer
576	372.814	1.54501	1.17514	1064	758	463	217	112	53	9	0	117	33	10	3	1	1	0	0	366	148	70	21	2	0	482	226	115	57	14	0	0.151958	0.308564	0.551699	1.09844	2.85397	2.03319	1.24191	0.58206	0.300418	0.142162	0.0241407	0	0.0586131	0.123778	0.293232	0	0.313829	0.088516	0.026823	0.00804691	0.0026823	0.0026823	0	0	11.2	17.6667	4.20028	0.133502	26.541	239.311	1.39694	0.126994	0	0.657189	0.627	-1.558	72.72	300.094	0.195057	0.242324	-2.8437	-2.64313	-1.97189	-1.51286	-1.03244	-0.120477	0.295066	0.0974195	0.000220762	0.00220758	0.0220714	0.220276	2.15962	17.8588	46.5067	11.5399	14.412	14.412	13.7065	13.7065	13.7065	8.78368	8.78368	8.78368	8.78368	-1.33135	2.16834	2.16563	2.13935	1.93878	1.26754	0.808509	0.328092	-0.583837	-0.999027	-0.428261	28.836	0.339204	-0.0799081	-5.144	-0.347429	100	0	0.881816	-2.04516	-0.411441	0.798471	0.480497	6	2	1	0	0	0	0	0	noninducer
422	290.141	1.45447	1.10122	1050	836	514	231	131	64	14	1	60	38	17	11	5	1	1	0	336	139	70	28	5	0	526	250	139	58	10	0	0.123477	0.271107	0.556998	0.590017	3.61893	2.88136	1.77155	0.796165	0.451505	0.220582	0.0482524	0.0034466	0.117179	0.216476	0.32172	0.530411	0.206796	0.130971	0.0585922	0.0379126	0.017233	0.0034466	0.0034466	0	7.70588	5.81818	4.37516	0.180488	18.996	197.188	1.06129	0.151613	0	0.824315	-0.255	-3.695	103.78	186.361	0.357688	0.556876	-1.88262	-1.88249	-1.88637	-1.89571	-1.92461	-2.23321	-3.37837	0	0	0	0	0	0	0	0	5.41917	8.35734	8.35734	10.4069	10.4069	10.2705	9.47589	9.47589	9.47589	8.05571	-0.833079	1.532	1.47396	1.46767	1.46741	1.47109	1.48002	1.50758	1.79932	2.82477	4.03212	29.888	0.101702	-0.645598	-5.83856	-1.74737	100	0	1.83648	0.864849	0.91167	0.529944	0.134147	8	4	6	2	2	2	1	0	inducer
725	456.026	1.58982	1.26305	1304	904	546	242	130	58	25	5	173	73	38	27	22	16	10	9	101	20	7	2	0	0	634	291	140	61	22	1	0.124518	0.279235	0.592423	0.955877	2.85949	1.98234	1.1973	0.530672	0.285072	0.127186	0.0548215	0.0109643	0.0296505	0.0592026	0.0994913	0.110668	0.379365	0.160079	0.0833286	0.0592072	0.0482429	0.0350857	0.0219286	0.0197357	3.42105	2.14815	2.68231	1.13552	35.018	361.367	0.287263	0.0574525	0	0.559961	1.851	-1.839	80.46	375.566	0.176437	0.214237	-1.05395	-0.562417	-0.384094	-0.419007	-0.541932	-0.945942	-1.12049	0	0	0	0	0	0	0	0	24.1514	29.6448	21.0079	25.0829	21.0225	0	17.054	17.054	0	0	-2.91714	1.97763	0.78881	0.210801	-0.362534	-0.552184	-0.511696	-0.369441	0.17597	0.514179	0.575407	64.6963	0.0507238	0.00352027	-3.77077	-1.4355	96.3029	0	0.19271	-0.284603	1.21966	-0.316519	-0.28618	16	10	5	5	6	4	1	0	noninducer
724	437.316	1.65555	1.18776	1141	662	316	139	80	43	11	0	260	94	41	18	11	6	3	0	104	36	15	1	0	0	396	172	93	46	15	1	0.0457217	0.139827	0.471106	1.12156	2.6091	1.51378	0.72259	0.317848	0.182934	0.0983271	0.0251534	0	0.00679295	0.0510357	0.057446	0.122395	0.594536	0.214948	0.0937537	0.0411602	0.0251534	0.0137201	0.00686003	0	1.95122	2.38889	1.27093	1.39196	35.349	312.446	0.144721	0.0361801	0	0.583828	3.462	1.656	37.3	400.016	0.085293	0.0932463	3.462	3.462	3.46196	3.46186	3.46157	3.4577	3.42079	2	100	99.9999	99.999	99.99	99.9005	99.0142	90.9456	20.6412	24.2385	15.2152	16.9113	16.9113	0	0	0	0	0	-4.32227	-4.32227	-4.32227	-4.32227	-4.32227	-4.32223	-4.32213	-4.32184	-4.31797	-4.28107	-4.02234	73.5355	0.165829	1.13609	-2.28165	0.229874	44.7647	0	-4.30296	0.0510406	0.0660198	0.0631167	0.04856	2	6	5	0	1	1	0	1	noninducer
899	564.439	1.59273	1.40262	1628	1058	577	244	134	59	15	3	324	194	68	41	22	11	8	6	344	114	53	21	4	1	662	289	139	62	13	1	0.0853761	0.248079	0.67636	1.35006	2.88428	1.87443	1.02225	0.432288	0.237404	0.104529	0.0265751	0.00531501	0.0379655	0.070726	0.120532	0.168396	0.574022	0.343704	0.120474	0.0726385	0.0389768	0.0194884	0.0141734	0.01063	1.97059	1.43902	6.35329	1.06725	48.768	776.87	1.85921	0.232402	0	0.289062	5.364	-0.447	93.88	470.559	0.166324	0.199507	3.72735	3.65218	3.2373	2.84166	2.37715	1.3921	0.546569	0	0	0	0	0	0	0	0	22.7419	26.3049	26.0448	24.2635	24.2635	24.2635	17.1608	17.1608	15.1406	0.797088	-5.38643	-3.04016	-3.08061	-3.07658	-3.00051	-2.57605	-2.15821	-1.63027	-0.208222	1.24578	1.5873	100	-0.0849159	-0.230095	-4.63622	-1.55393	61.2222	0	-1.63365	2.7145	1.43679	-0.247037	-0.606217	12	14	10	8	1	0	2	3	noninducer
633	410.919	1.54045	1.23738	863	369	171	73	34	21	13	5	249	93	32	14	7	4	1	1	38	11	4	0	0	0	184	76	42	24	13	2	0.0394856	0.220954	0.648095	1.0171	2.10017	0.897987	0.41614	0.17765	0.0827413	0.0511049	0.0316364	0.0121678	0.0254813	0.104253	0.269049	0.336212	0.605959	0.226322	0.0778742	0.03407	0.017035	0.00973427	0.00243357	0.00243357	1.0625	1.5	4.64323	1.11415	27.737	234.337	1.9274	0.19274	0	0.590253	2.665	1.77	32.34	378.579	0.0787016	0.0854247	-0.318057	0.648795	1.6099	2.03401	2.35622	2.62218	2.66046	1.30561	0.00965009	0.0964172	0.955877	8.80158	49.112	90.61	98.9602	9.26427	11.6264	7.10154	5.03138	4.80667	0	0	3.04764	0	0	-2.91412	0.572824	0.470243	-0.0213666	-0.908529	-1.86011	-2.28347	-2.60545	-2.87132	-2.90959	-2.91304	66.5511	0.484264	1.35426	-1.87696	0.454273	58.1354	0	-1.48477	-2.26938	0.533974	0.654574	-0.284038	2	10	4	5	3	3	3	1	inducer
717	468.048	1.5319	1.32797	1373	996	591	255	119	53	14	0	137	64	38	27	24	19	13	6	69	15	4	1	0	0	687	289	131	63	17	0	0.0353977	0.0808277	0.281955	1.20867	2.93346	2.12799	1.26269	0.544816	0.254248	0.113236	0.0299115	0	0.0201442	0.0742169	0.137997	0.149927	0.292705	0.136738	0.0811883	0.0576864	0.0512768	0.0405942	0.0277749	0.0128192	3.13158	1.96296	2.37	0.957739	32.44	337.346	1.15487	0.192479	0	0.549497	1.142	-3.801	79.35	388.698	0.169534	0.204143	1.14079	1.14188	1.14198	1.14198	1.14193	1.14134	1.13543	2	97.2847	99.7217	99.9719	99.9957	99.9845	99.8478	98.4984	16.3219	20.1941	14.4018	18.9144	17.9322	0	12.8194	16.8664	0	0	-3.33532	-3.22846	-3.32337	-3.33411	-3.3352	-3.33531	-3.3353	-3.33526	-3.33466	-3.32876	-3.27372	55.2722	0.0164047	0.402143	-3.97034	-0.599097	70.259	0	-3.32569	0	0.0338267	0	0.0270248	2	2	1	1	0	3	0	1	noninducer
1571	810.262	1.93888	1.3805	1670	968	570	260	134	67	28	6	296	66	24	8	5	3	1	0	292	100	36	13	1	0	711	319	161	85	20	2	0.0331937	0.0895794	0.188828	0.1446	2.06106	1.19468	0.703476	0.320884	0.165379	0.0826893	0.0345567	0.00740501	0.00892956	0.0536781	0.172993	0.237524	0.365314	0.0814551	0.02962	0.00987335	0.00617084	0.00370251	0.00123417	0	5.58333	8.375	3.76051	0.248417	81.6471	777.037	1.4951	0.0515552	0	-0.118517	2.823	1.046	205.37	604.892	0.253461	0.339515	-1.94825	-0.406997	1.00773	1.55634	2.02808	2.6436	2.80132	0.693984	7.00343e-06	0.000678516	0.0517056	1.50936	16.0132	66.1508	95.1285	43.6735	39.9133	38.8537	35.0197	35.0197	31.7343	28.793	28.793	27.8826	20.9618	-5.69701	0.972503	0.189137	-0.948161	-2.47556	-3.88275	-4.43068	-4.90219	-5.51761	-5.67533	-5.69407	74.4452	0.871217	-0.160377	-5.77557	-1.54713	17.8964	0	-3.20235	-3.91443	1.09351	0.675256	-0.295598	3	5	1	1	2	3	1	0	inducer
772	477.429	1.617	1.27063	1098	556	271	108	49	24	12	3	296	134	65	39	26	16	12	9	54	12	2	0	0	0	300	117	69	35	12	2	0.0370969	0.166286	0.513492	0.760742	2.29982	1.16457	0.567624	0.226212	0.102633	0.0502693	0.0251346	0.00628366	0.0248549	0.0937502	0.111443	0.1901	0.619988	0.28067	0.136146	0.0816876	0.0544584	0.0335129	0.0251346	0.018851	0.753846	0.615385	4.60462	1.89061	37.518	323.432	0.988922	0.141275	0	0.503567	2.708	1.256	35.35	442.079	0.0740425	0.0799631	1.21197	2.09948	2.59197	2.66785	2.6949	2.70667	2.70787	1.95341	0.325325	3.1607	24.6072	76.5471	97.0272	99.6945	99.9693	24.9656	18.9325	20.8099	13.2898	17.5862	0	0	10.7624	0	0	-4.05049	-0.858297	-1.60297	-2.55446	-3.44197	-3.93446	-4.01034	-4.03739	-4.04916	-4.05036	-4.05048	86.1907	0.533474	1.26241	-2.49901	0.023067	44.7334	0	-3.27106	-1.58171	1.06047	-0.112294	-0.284788	1	4	3	2	2	0	0	0	inducer
693	428.992	1.61542	1.20563	977	436	151	50	23	9	1	0	326	151	54	30	23	14	13	9	71	25	11	6	3	0	153	35	13	3	0	0	0.0513845	0.380239	0.931113	1.33405	2.27743	1.01634	0.351988	0.116552	0.0536141	0.0209794	0.00233105	0	0.0376364	0.108454	0.173776	0.215966	0.759921	0.351988	0.125877	0.0699314	0.0536141	0.0326347	0.0303036	0.0209794	0.425926	0.3	7.03023	2.55995	34.577	277.403	0.83284	0.166568	0	0.540611	4.146	4.674	12.03	416.962	0.0280425	0.0288516	0.488813	0.692116	1.36724	1.8276	2.31047	3.25208	3.91962	0.0276294	0.000146116	0.00146114	0.0146095	0.145903	1.44012	12.7488	59.3689	16.9974	11.9228	11.9228	0	0	0	0	0	0	0	-3.53972	-0.0399179	-0.0417185	-0.0593281	-0.204619	-0.788867	-1.23116	-1.70742	-2.64613	-3.31337	-3.51098	98.6221	0.593386	1.38919	-1.58045	0.880677	61.4685	0	-1.31637	-2.16785	-0.74554	0.498437	0.36221	9	3	6	1	7	1	3	4	inducer
934	567.154	1.64682	1.35981	1266	498	137	40	15	10	7	2	470	243	107	52	28	18	10	8	0	0	0	0	0	0	207	63	30	12	8	4	0.00933028	0.0799096	0.317968	0.441646	2.2322	0.878069	0.241557	0.0705276	0.0264479	0.0176319	0.0123423	0.00352638	0.00657017	0.0182584	0.0308208	0.231531	0.8287	0.428455	0.188661	0.0916859	0.0493693	0.0317374	0.0176319	0.0141055	0.140187	0.192308	2.04186	26.2716	46.455	390.948	1.49038	0.248396	0	0.3623	5.844	7.307	6.48	560.674	0.0114255	0.0115575	4.12805	5.05493	5.66335	5.77837	5.82215	5.84176	5.84378	1.9225	0.184896	1.89242	16.2263	65.9601	95.0928	99.4866	99.9484	32.3142	21.3036	0	5.24331	0	0	0	0	0	0	-6.29721	-2.84005	-3.62979	-4.58125	-5.50814	-6.11656	-6.23158	-6.27536	-6.29497	-6.29698	-6.29719	100	0.59104	1.78622	-0.728007	0.644927	1.0207	0	-5.41603	-1.74315	1.0864	-0.0422594	-0.302478	0	5	11	4	1	1	3	3	inducer
686	430.234	1.59448	1.22322	1262	849	502	204	90	30	11	2	185	73	30	21	15	14	10	8	142	28	8	2	1	0	570	260	114	31	10	0	0.0168444	0.0428828	0.169225	0.977357	2.93329	1.97335	1.16681	0.474161	0.209189	0.0697296	0.0255675	0.00464864	0.0171084	0.126927	0.22628	0.223993	0.429999	0.169675	0.0697296	0.0488107	0.0348648	0.0325405	0.0232432	0.0185945	3	1.42857	2.27444	0.548806	34.476	351.401	1.15848	0.193081	0	0.576453	2.552	-1.619	118.903	311.331	0.276367	0.381917	0.0718378	-1.81883	-2.65701	-2.69033	-2.69615	-2.69784	-2.69798	0	17.3798	0.328525	0.00349107	3.51198e-05	3.51407e-07	3.51428e-09	3.51431e-11	14.5558	20.7158	13.3779	16.5101	15.0108	5.75633	12.1677	12.1677	7.0586	0	-2.52083	-2.35586	-1.76114	-0.0399947	1.90991	3.6594	4.17532	4.3842	4.47002	4.47826	4.47907	52.0742	-0.439399	-0.152005	-3.49342	-2.07065	100	0	2.27009	4.06168	-1.92227	-0.599154	0.855072	11	2	3	3	3	0	1	0	noninducer
465	290.093	1.60294	0.999138	663	340	188	76	44	14	0	0	155	51	17	1	0	0	0	0	159	65	31	8	0	0	234	101	57	23	0	0	0.16232	0.61032	1.0952	0	2.28548	1.17204	0.648069	0.261985	0.151676	0.0482605	0	0	0.0546674	0.111146	0	0	0.534312	0.175806	0.058602	0.00344718	0	0	0	0	2.58824	14	6.17738	0.491617	21.823	179.302	9.65901e-07	3.21967e-07	0	0.820908	3.083	3.241	26.02	264.073	0.0896955	0.0985335	-0.412924	-0.377873	-0.128638	0.182724	0.600026	1.54937	2.44466	0	2.98229e-05	0.000298228	0.0029822	0.029814	0.297342	2.89592	22.972	8.993	10.8906	10.8906	0	0	0	0	0	0	0	-1.68135	1.81861	1.81824	1.81458	1.77953	1.53029	1.21893	0.801628	-0.147714	-1.04301	-1.55581	56.8453	0.320366	0.98968	-2.07645	-0.144058	100	0	0.837971	-1.86299	-1.01159	0.125767	0.366908	0	0	0	0	0	0	0	0	inducer
398	270.072	1.47368	1.0486	829	549	285	129	66	41	10	0	140	73	38	31	23	15	13	8	0	0	0	0	0	0	358	159	77	45	13	0	0.0668445	0.182612	0.470583	0.328999	3.06955	2.03279	1.05527	0.477651	0.244379	0.151811	0.0370272	0	0.070839	0.241948	0.340025	0.425081	0.518381	0.270298	0.140703	0.114784	0.0851625	0.0555408	0.0481353	0.0296217	1.73684	1.32258	2.95096	0.780122	18.233	172.18	8.55862e-08	8.55862e-08	0	0.886139	2.04	1.502	34.14	235.932	0.126411	0.144703	2.04	2.04	2.04	2.04	2.04	2.04	2.04	2	100	100	100	100	100	100	100	8.07793	11.8769	0	9.88278	0	0	0	0	0	0	-2.67799	-2.67799	-2.67799	-2.67799	-2.67799	-2.67799	-2.67799	-2.67799	-2.67799	-2.67799	-2.67799	58.4351	0.477043	1.19989	-2.79821	0.423811	97.2381	0	-2.67799	0	0	0	0	0	0	0	0	0	0	0	0	noninducer
855	506.52	1.68799	1.25373	1248	682	345	128	64	43	22	10	315	153	72	36	28	15	12	8	0	0	0	0	0	0	438	172	72	39	18	3	0.0684008	0.266368	0.792422	1.01136	2.46387	1.34644	0.681118	0.252705	0.126352	0.084893	0.0434336	0.0197426	0.036582	0.0868755	0.118075	0.156515	0.621891	0.302061	0.142146	0.0710732	0.0552792	0.0296138	0.0236911	0.015794	0.888889	1.19444	6.57022	1.65326	44.226	386.574	1.76014	0.293356	0	0.355418	4.276	3.616	55.55	450.97	0.10967	0.123179	1.73253	1.82443	2.28579	2.69006	3.13646	3.91025	4.22193	0.407154	0.000751864	0.00751813	0.0751305	0.746259	6.99292	42.9181	88.2611	18.4246	16.4835	0	15.2532	0	0	8.90168	0	0	0	-4.61296	-1.11399	-1.12316	-1.20556	-1.64124	-2.50374	-2.98463	-3.45944	-4.24578	-4.55875	-4.60722	98.5202	0.42008	1.01231	-1.80992	0.467801	46.5283	0	-2.69974	-2.33396	-0.280827	0.763449	0.157639	1	2	0	1	0	2	1	0	inducer
333	243.886	1.36539	1.0755	699	443	237	76	33	12	2	0	128	61	37	21	14	13	8	4	205	60	28	9	3	0	151	46	18	2	0	0	0.183025	0.46998	1.26208	2.40015	2.8661	1.81643	0.971767	0.311621	0.135309	0.0492034	0.00820056	0	0.0543326	0.154837	0.453136	0.503374	0.524836	0.250117	0.15171	0.0861059	0.057404	0.0533037	0.0328023	0.0164011	0.891892	0.571429	3.71894	1.96615	14.533	129.164	0.72511	0.120852	0	0.987464	-2.019	-0.118	88.76	155.126	0.363941	0.572181	-5.66561	-5.53605	-5.51915	-5.51452	-5.50343	-5.38259	-4.84813	0	2.28105e-08	8.26983e-07	1.1214e-05	0.00011628	0.0011671	0.0116741	0.116622	3.65862	5.05315	5.05315	4.18078	6.72133	6.72133	0	2.95913	2.95913	2.95913	0.762493	5.88205	4.97108	4.41221	4.27986	4.26268	4.25802	4.24693	4.12609	3.59162	2.68864	31.2412	-0.0309414	0.0624206	-4.34646	-2.02946	100	0	4.27197	-0.958227	0.0189696	-0.71067	0	1	3	3	0	2	1	1	1	noninducer
