adverse_event_name	preferred_name	dsstox_substance_id	toxicity_label
renal_failure	oxacillin	DTXSID8023397	1
renal_failure	oxytocin	DTXSID8048361	1
renal_failure	pancuronium	DTXSID7048405	1
renal_failure	papaverine	DTXSID4023418	1
renal_failure	pemetrexed	DTXSID2048329	1
renal_failure	penicillin v	DTXSID3023429	1
renal_failure	phenazopyridine	DTXSID1023445	1
renal_failure	phenylephrine	DTXSID9023465	1
renal_failure	potassium chloride	DTXSID5021178	1
renal_failure	quinine	DTXSID0044280	1
renal_failure	rosuvastatin	DTXSID8048492	1
renal_failure	scopolamine	DTXSID6023573	1
renal_failure	sitagliptin	DTXSID70197572	1
renal_failure	sodium bicarbonate	DTXSID9021269	1
renal_failure	sorafenib	DTXSID7041128	1
renal_failure	sufentanil	DTXSID6023604	1
renal_failure	sunitinib	DTXSID1041134	1
renal_failure	tenofovir	DTXSID9040132	1
renal_failure	tenofovir disoproxil	DTXSID5052757	1
renal_failure	terbutaline	DTXSID7021310	1
renal_failure	topotecan	DTXSID3042685	1
renal_failure	trihexyphenidyl	DTXSID4023705	1
renal_failure	trimetazidine	DTXSID2048531	1
renal_failure	valacyclovir	DTXSID1023732	1
renal_failure	valganciclovir	DTXSID8048288	1
renal_failure	vancomycin	DTXSID0042664	1
renal_failure	vecuronium	DTXSID1044146	1
renal_failure	vemurafenib	DTXSID50238710	1
renal_failure	zinc sulfate	DTXSID2040315	1
renal_failure	abarelix	DTXSID20171443	0
renal_failure	acamprosate	DTXSID3044259	0
renal_failure	acebutolol	DTXSID2048539	0
renal_failure	acetate	DTXSID1037694	0
renal_failure	aldosterone	DTXSID7022419	0
renal_failure	alfuzosin	DTXSID6048549	0
renal_failure	alosetron	DTXSID6044278	0
renal_failure	aluminum sulfate	DTXSID2040317	0
renal_failure	alverine	DTXSID0048557	0
renal_failure	alvimopan	DTXSID60166035	0
renal_failure	ambroxol	DTXSID8022583	0
renal_failure	aminosalicylic acid	DTXSID2022591	0
renal_failure	amitriptyline	DTXSID7022594	0
renal_failure	ammonium chloride	DTXSID0020078	0
renal_failure	amphetamine	DTXSID4022600	0
renal_failure	amsacrine	DTXSID4022604	0
renal_failure	apixaban	DTXSID80436500	0
renal_failure	arbekacin	DTXSID8048319	0
renal_failure	aurothiomalate	DTXSID80329685	0
renal_failure	azelastine	DTXSID6022638	0
renal_failure	bambuterol	DTXSID5048550	0
renal_failure	bamifylline	DTXSID0022642	0
renal_failure	bazedoxifene	DTXSID70173593	0
renal_failure	benfluorex	DTXSID5048471	0
renal_failure	benzoate	DTXSID4043771	0
renal_failure	betahistine	DTXSID3022665	0
renal_failure	bicalutamide	DTXSID2022678	0
renal_failure	biperiden	DTXSID6022680	0
renal_failure	bretylium	DTXSID3046958	0
renal_failure	bromfenac	DTXSID7040655	0
renal_failure	bromhexine	DTXSID6022686	0
renal_failure	brompheniramine	DTXSID5022691	0
renal_failure	budesonide	DTXSID8020202	0
renal_failure	butabarbital	DTXSID2022709	0
renal_failure	butalbital	DTXSID6022711	0
renal_failure	butorphanol	DTXSID1022714	0
renal_failure	cabazitaxel	DTXSID40171389	0
renal_failure	cabozantinib	DTXSID10233968	0
renal_failure	calamine	DTXSID80230080	0
renal_failure	canrenoic acid	DTXSID5022726	0
renal_failure	carbenicillin	DTXSID6048464	0
renal_failure	carbon dioxide	DTXSID4027028	0
renal_failure	carbon monoxide	DTXSID5027273	0
renal_failure	carnitine	DTXSID3022744	0
renal_failure	carteolol	DTXSID3022746	0
renal_failure	cefamandole	DTXSID7022750	0
renal_failure	cefdinir	DTXSID8046084	0
renal_failure	cefmetazole	DTXSID7022756	0
renal_failure	cefoperazone	DTXSID2022759	0
renal_failure	cefotaxime	DTXSID6022761	0
renal_failure	cefotiam	DTXSID6022763	0
renal_failure	cefpirome	DTXSID2048244	0
renal_failure	cefpodoxime	DTXSID6022765	0
renal_failure	cevimeline	DTXSID2023777	0
renal_failure	chloroquine	DTXSID2040446	0
renal_failure	chlorpheniramine	DTXSID0022804	0
renal_failure	chromium	DTXSID3031022	0
renal_failure	ciclopirox	DTXSID9048564	0
renal_failure	cifenline	DTXSID9022819	0
renal_failure	citicoline	DTXSID9048431	0
renal_failure	clarithromycin	DTXSID3022829	0
renal_failure	clemastine	DTXSID2022832	0
renal_failure	clidinium	DTXSID6045379	0
renal_failure	clotiazepam	DTXSID0022852	0
renal_failure	cloxacillin	DTXSID5022853	0
renal_failure	coenzyme a	DTXSID9048302	0
renal_failure	cortivazol	DTXSID40149442	0
renal_failure	cromolyn	DTXSID4022860	0
renal_failure	cyclobenzaprine	DTXSID0046933	0
renal_failure	cyclopentolate	DTXSID3048528	0
renal_failure	dabigatran	DTXSID50175419	0
renal_failure	dabrafenib	DTXSID20152499	0
renal_failure	demeclocycline	DTXSID1022893	0
renal_failure	dexbrompheniramine	DTXSID8022905	0
renal_failure	dexchlorpheniramine	DTXSID50180225	0
renal_failure	dextroamphetamine	DTXSID8022907	0
renal_failure	dichloralphenazone	DTXSID2022919	0
renal_failure	diflucortolone	DTXSID50180705	0
renal_failure	dihydrocodeine	DTXSID5022936	0
renal_failure	dimethindene	DTXSID9022942	0
renal_failure	distigmine	DTXSID00169484	0
renal_failure	dolasetron	DTXSID4048276	0
renal_failure	doxapram	DTXSID2022963	0
renal_failure	doxepin	DTXSID7022966	0
renal_failure	doxorubicin	DTXSID8021480	0
renal_failure	doxycycline	DTXSID0037653	0
renal_failure	doxylamine	DTXSID1022970	0
renal_failure	econazole	DTXSID2029872	0
renal_failure	eflornithine	DTXSID3020467	0
renal_failure	epinastine	DTXSID2048371	0
renal_failure	eprazinone	DTXSID1048336	0
renal_failure	ergotamine	DTXSID9043774	0
renal_failure	ertapenem	DTXSID50165456	0
renal_failure	escitalopram	DTXSID8048440	0
renal_failure	ethambutol	DTXSID8023006	0
renal_failure	etravirine	DTXSID30181412	0
renal_failure	fenoterol	DTXSID4023046	0
renal_failure	ferrous gluconate	DTXSID4040478	0
renal_failure	flavoxate	DTXSID3023053	0
renal_failure	floxacillin	DTXSID8023056	0
renal_failure	flupenthixol	DTXSID3058749	0
renal_failure	flupirtine	DTXSID4048436	0
renal_failure	fosamprenavir	DTXSID2048296	0
renal_failure	fosfomycin	DTXSID4048480	0
renal_failure	frovatriptan	DTXSID0023080	0
renal_failure	gadoversetamide	DTXSID10156865	0
renal_failure	gemifloxacin	DTXSID3048495	0
renal_failure	glycopyrrolate	DTXSID2048165	0
renal_failure	gold	DTXSID3064697	0
renal_failure	goserelin	DTXSID7048297	0
renal_failure	granisetron	DTXSID0023111	0
renal_failure	guanfacine	DTXSID9046944	0
renal_failure	guanidine	DTXSID0023117	0
renal_failure	halobetasol	DTXSID60243759	0
renal_failure	halofantrine	DTXSID0023119	0
renal_failure	heptaminol	DTXSID4048484	0
renal_failure	hydrocodone	DTXSID8023131	0
renal_failure	hypochlorite	DTXSID8073136	0
renal_failure	idarubicin	DTXSID7023142	0
renal_failure	imidapril	DTXSID2048242	0
renal_failure	indacaterol	DTXSID90185198	0
renal_failure	indinavir	DTXSID4043802	0
renal_failure	indium	DTXSID8052485	0
renal_failure	ipratropium	DTXSID9048437	0
renal_failure	irinotecan	DTXSID1041051	0
renal_failure	ivabradine	DTXSID2048240	0
renal_failure	ketorolac	DTXSID8023189	0
renal_failure	leucine	DTXSID9023203	0
renal_failure	levalbuterol	DTXSID80187964	0
renal_failure	levamisole	DTXSID4023206	0
renal_failure	levobunolol	DTXSID1043833	0
renal_failure	levocabastine	DTXSID1048548	0
renal_failure	levocarnitine	DTXSID4023208	0
renal_failure	levocetirizine	DTXSID60156294	0
renal_failure	lincomycin	DTXSID3023215	0
renal_failure	lofepramine	DTXSID2023220	0
renal_failure	lomefloxacin	DTXSID4040680	0
renal_failure	loracarbef	DTXSID7023223	0
renal_failure	magaldrate	DTXSID00157184	0
renal_failure	magnesium hydroxide	DTXSID4049662	0
renal_failure	magnesium trisilicate	DTXSID0052885	0
renal_failure	manidipine	DTXSID2043745	0
renal_failure	maraviroc	DTXSID8048949	0
renal_failure	meclizine	DTXSID0023242	0
renal_failure	meclocycline	DTXSID4048567	0
renal_failure	mepenzolate	DTXSID2046969	0
renal_failure	metaraminol	DTXSID8023268	0
renal_failure	methamphetamine	DTXSID8037128	0
renal_failure	methohexital	DTXSID1023287	0
renal_failure	methoxamine	DTXSID0023290	0
renal_failure	methyldopate	DTXSID8048523	0
renal_failure	mexiletine	DTXSID8048446	0
renal_failure	mibefradil	DTXSID1023318	0
renal_failure	midodrine	DTXSID0023321	0
renal_failure	mitoxantrone	DTXSID4046947	0
renal_failure	moexipril	DTXSID9023330	0
renal_failure	moricizine	DTXSID4023335	0
renal_failure	nabilone	DTXSID8023341	0
renal_failure	nefazodone	DTXSID2023357	0
renal_failure	nefopam	DTXSID2048535	0
renal_failure	netilmicin	DTXSID1048542	0
renal_failure	nitric oxide	DTXSID1020938	0
renal_failure	nitrogen	DTXSID4036304	0
renal_failure	nortriptyline	DTXSID9023384	0
renal_failure	olopatadine	DTXSID3023390	0
renal_failure	olsalazine	DTXSID8023391	0
renal_failure	opipramol	DTXSID3023394	0
renal_failure	orphenadrine	DTXSID3023396	0
renal_failure	oseltamivir	DTXSID9044291	0
renal_failure	oxalate	DTXSID8043785	0
renal_failure	oxandrolone	DTXSID8023399	0
renal_failure	oxiconazole	DTXSID8040690	0
renal_failure	oxprenolol	DTXSID1043835	0
renal_failure	palonosetron	DTXSID5048342	0
renal_failure	panobinostat	DTXSID40193506	0
renal_failure	parecoxib	DTXSID1044229	0
renal_failure	pemirolast	DTXSID1048338	0
renal_failure	penicillin g	DTXSID5046934	0
renal_failure	pentamidine	DTXSID7023431	0
renal_failure	pentosan polysulfate	DTXSID10190764	0
renal_failure	perampanel	DTXSID80191501	0
renal_failure	pergolide	DTXSID2023438	0
renal_failure	phendimetrazine	DTXSID1023447	0
renal_failure	phenelzine	DTXSID2041094	0
renal_failure	phenprocoumon	DTXSID5023459	0
renal_failure	phenyltoloxamine	DTXSID9023467	0
renal_failure	pholcodine	DTXSID70198923	0
renal_failure	pimobendan	DTXSID8048280	0
renal_failure	piperacillin	DTXSID2023482	0
renal_failure	pirbuterol	DTXSID0046937	0
renal_failure	pirenoxine	DTXSID6048335	0
renal_failure	ponatinib	DTXSID50241426	0
renal_failure	potassium	DTXSID9049748	0
renal_failure	potassium aspartate	DTXSID70222914	0
renal_failure	potassium bicarbonate	DTXSID0021177	0
renal_failure	potassium bitartrate	DTXSID6042313	0
renal_failure	potassium permanganate	DTXSID2034839	0
renal_failure	pravastatin	DTXSID6023498	0
renal_failure	prilocaine	DTXSID7031955	0
renal_failure	primaquine	DTXSID8023509	0
renal_failure	procaine	DTXSID7045021	0
renal_failure	prochlorperazine	DTXSID7023514	0
renal_failure	procyclidine	DTXSID2023515	0
renal_failure	promazine	DTXSID2023517	0
renal_failure	propiomazine	DTXSID1023520	0
renal_failure	propiverine	DTXSID5048265	0
renal_failure	propoxyphene	DTXSID1023524	0
renal_failure	propranolol	DTXSID6023525	0
renal_failure	prothipendyl	DTXSID50184389	0
renal_failure	protriptyline	DTXSID0023535	0
renal_failure	quazepam	DTXSID60190193	0
renal_failure	quinapril	DTXSID4023547	0
renal_failure	quinidine	DTXSID4023549	0
renal_failure	rabeprazole	DTXSID3044122	0
renal_failure	rasagiline	DTXSID3041112	0
renal_failure	regorafenib	DTXSID60226441	0
renal_failure	reproterol	DTXSID8023553	0
renal_failure	rimantadine	DTXSID2023561	0
renal_failure	ritodrine	DTXSID7048534	0
renal_failure	rivastigmine	DTXSID7023564	0
renal_failure	roflumilast	DTXSID8044123	0
renal_failure	ruxolitinib	DTXSID10240930	0
renal_failure	saquinavir	DTXSID6044012	0
renal_failure	selegiline	DTXSID6023575	0
renal_failure	serotonin	DTXSID8075330	0
renal_failure	sibutramine	DTXSID1023578	0
renal_failure	silodosin	DTXSID40167045	0
renal_failure	silver nitrate	DTXSID3032042	0
renal_failure	sodium carbonate	DTXSID1029621	0
renal_failure	sodium ferric gluconate complex	DTXSID80187686	0
renal_failure	sodium fluoride	DTXSID2020630	0
renal_failure	sodium selenate	DTXSID5032076	0
renal_failure	sodium thiosulfate	DTXSID9042417	0
renal_failure	strontium chloride	DTXSID6040616	0
renal_failure	succinate	DTXSID4036772	0
renal_failure	succinylcholine	DTXSID7048455	0
renal_failure	sulconazole	DTXSID8044129	0
renal_failure	sultopride	DTXSID9023627	0
renal_failure	tapentadol	DTXSID30170003	0
renal_failure	telbivudine	DTXSID30187813	0
renal_failure	terazosin	DTXSID3023639	0
renal_failure	thallium	DTXSID2036035	0
renal_failure	thiamine	DTXSID2023648	0
renal_failure	thiamylal	DTXSID3048441	0
renal_failure	thiethylperazine	DTXSID1023651	0
renal_failure	thiopental	DTXSID1023653	0
renal_failure	tiagabine	DTXSID5023663	0
renal_failure	tianeptine	DTXSID7048295	0
renal_failure	tiapride	DTXSID0023664	0
renal_failure	ticarcillin	DTXSID0023668	0
renal_failure	tilidine	DTXSID9023671	0
renal_failure	tirofiban	DTXSID20162730	0
renal_failure	tolmetin	DTXSID2043951	0
renal_failure	tolperisone	DTXSID8023686	0
renal_failure	toremifene	DTXSID3023689	0
renal_failure	tranylcypromine	DTXSID2023694	0
renal_failure	trazodone	DTXSID5045043	0
renal_failure	trimebutine	DTXSID4023707	0
renal_failure	trimeprazine	DTXSID9023708	0
renal_failure	trimethobenzamide	DTXSID8023711	0
renal_failure	trimipramine	DTXSID8023715	0
renal_failure	triptorelin	DTXSID2048375	0
renal_failure	trospium	DTXSID6048337	0
renal_failure	trovafloxacin	DTXSID0041145	0
renal_failure	vilanterol	DTXSID80198318	0
renal_failure	vinblastine	DTXSID8021430	0
renal_failure	vindesine	DTXSID6023739	0
renal_failure	vinorelbine	DTXSID8040640	0
renal_failure	vismodegib	DTXSID40236689	0
renal_failure	water	DTXSID6026296	0
renal_failure	xylometazoline	DTXSID8046957	0
renal_failure	zinc oxide	DTXSID7035016	0
renal_failure	zofenopril	DTXSID0046640	0
renal_failure	zopiclone	DTXSID4041155	0
renal_failure_acute	acamprosate	DTXSID3044259	1
renal_failure_acute	acebutolol	DTXSID2048539	1
renal_failure_acute	aluminum hydroxide	DTXSID2036405	1
renal_failure_acute	alverine	DTXSID0048557	1
renal_failure_acute	amlodipine	DTXSID7022596	1
renal_failure_acute	benazepril	DTXSID5022645	1
renal_failure_acute	betahistine	DTXSID3022665	1
renal_failure_acute	biperiden	DTXSID6022680	1
renal_failure_acute	bisoprolol	DTXSID6022682	1
renal_failure_acute	bromazepam	DTXSID40171081	1
renal_failure_acute	buflomedil	DTXSID5022697	1
renal_failure_acute	cefdinir	DTXSID8046084	1
renal_failure_acute	cefotaxime	DTXSID6022761	1
renal_failure_acute	cefpodoxime	DTXSID6022765	1
renal_failure_acute	ceftazidime	DTXSID5022770	1
renal_failure_acute	ceftriaxone	DTXSID0022773	1
renal_failure_acute	celiprolol	DTXSID3020259	1
renal_failure_acute	ciprofloxacin	DTXSID8022824	1
renal_failure_acute	clarithromycin	DTXSID3022829	1
renal_failure_acute	clindamycin	DTXSID2022836	1
renal_failure_acute	cloxacillin	DTXSID5022853	1
renal_failure_acute	cobicistat	DTXSID00143269	1
renal_failure_acute	creatine	DTXSID1040451	1
renal_failure_acute	dabigatran	DTXSID50175419	1
renal_failure_acute	diclofenac	DTXSID6022923	1
renal_failure_acute	diphenoxylate	DTXSID8022951	1
renal_failure_acute	doxazosin	DTXSID7022964	1
renal_failure_acute	econazole	DTXSID2029872	1
renal_failure_acute	ephedrine	DTXSID0022985	1
renal_failure_acute	epoprostenol	DTXSID5022988	1
renal_failure_acute	eprosartan	DTXSID0022989	1
renal_failure_acute	ertapenem	DTXSID50165456	1
renal_failure_acute	esmolol	DTXSID4022995	1
renal_failure_acute	ethambutol	DTXSID8023006	1
renal_failure_acute	ferrous fumarate	DTXSID7047148	1
renal_failure_acute	ferrous gluconate	DTXSID4040478	1
renal_failure_acute	floxacillin	DTXSID8023056	1
renal_failure_acute	foscarnet	DTXSID0048478	1
renal_failure_acute	fosinopril	DTXSID1023079	1
renal_failure_acute	gemcitabine	DTXSID3040487	1
renal_failure_acute	hydralazine	DTXSID4023129	1
renal_failure_acute	ipratropium	DTXSID9048437	1
renal_failure_acute	ivabradine	DTXSID2048240	1
renal_failure_acute	ketorolac	DTXSID8023189	1
renal_failure_acute	labetalol	DTXSID2023191	1
renal_failure_acute	ledipasvir	DTXSID90154829	1
renal_failure_acute	lercanidipine	DTXSID2048327	1
renal_failure_acute	levofloxacin	DTXSID0041060	1
renal_failure_acute	lincomycin	DTXSID3023215	1
renal_failure_acute	lisinopril	DTXSID6040537	1
renal_failure_acute	lithium	DTXSID5036761	1
renal_failure_acute	lithium carbonate	DTXSID1023784	1
renal_failure_acute	loxapine	DTXSID7023229	1
renal_failure_acute	magnesium hydroxide	DTXSID4049662	1
renal_failure_acute	magnesium sulfate	DTXSID6042105	1
renal_failure_acute	mesna	DTXSID8023264	1
renal_failure_acute	metopimazine	DTXSID80161224	1
renal_failure_acute	mitoxantrone	DTXSID4046947	1
renal_failure_acute	morphine	DTXSID9023336	1
renal_failure_acute	nafcillin	DTXSID8023343	1
renal_failure_acute	nafronyl	DTXSID3023344	1
renal_failure_acute	nebivolol	DTXSID9040556	1
renal_failure_acute	nefopam	DTXSID2048535	1
renal_failure_acute	olmesartan	DTXSID2040571	1
renal_failure_acute	oxacillin	DTXSID8023397	1
renal_failure_acute	oxandrolone	DTXSID8023399	1
renal_failure_acute	oxymorphone	DTXSID5023409	1
renal_failure_acute	oxytocin	DTXSID8048361	1
renal_failure_acute	pancuronium	DTXSID7048405	1
renal_failure_acute	papaverine	DTXSID4023418	1
renal_failure_acute	pemetrexed	DTXSID2048329	1
renal_failure_acute	penicillin g	DTXSID5046934	1
renal_failure_acute	penicillin v	DTXSID3023429	1
renal_failure_acute	perhexiline	DTXSID7023439	1
renal_failure_acute	phenazopyridine	DTXSID1023445	1
renal_failure_acute	phendimetrazine	DTXSID1023447	1
renal_failure_acute	phenprocoumon	DTXSID5023459	1
renal_failure_acute	phenylephrine	DTXSID9023465	1
renal_failure_acute	pipamperone	DTXSID8048369	1
renal_failure_acute	piperacillin	DTXSID2023482	1
renal_failure_acute	potassium chloride	DTXSID5021178	1
renal_failure_acute	prochlorperazine	DTXSID7023514	1
renal_failure_acute	procyclidine	DTXSID2023515	1
renal_failure_acute	quinine	DTXSID0044280	1
renal_failure_acute	ropivacaine	DTXSID4040187	1
renal_failure_acute	scopolamine	DTXSID6023573	1
renal_failure_acute	sodium bicarbonate	DTXSID9021269	1
renal_failure_acute	sodium carbonate	DTXSID1029621	1
renal_failure_acute	sufentanil	DTXSID6023604	1
renal_failure_acute	tenofovir	DTXSID9040132	1
renal_failure_acute	tenofovir disoproxil	DTXSID5052757	1
renal_failure_acute	terbutaline	DTXSID7021310	1
renal_failure_acute	trovafloxacin	DTXSID0041145	1
renal_failure_acute	valacyclovir	DTXSID1023732	1
renal_failure_acute	valerate	DTXSID3058115	1
renal_failure_acute	valganciclovir	DTXSID8048288	1
renal_failure_acute	vancomycin	DTXSID0042664	1
renal_failure_acute	vemurafenib	DTXSID50238710	1
renal_failure_acute	abarelix	DTXSID20171443	0
renal_failure_acute	acetate	DTXSID1037694	0
renal_failure_acute	aldosterone	DTXSID7022419	0
renal_failure_acute	alfentanil	DTXSID9022570	0
renal_failure_acute	alfuzosin	DTXSID6048549	0
renal_failure_acute	almitrine	DTXSID4057899	0
renal_failure_acute	alogliptin	DTXSID90234130	0
renal_failure_acute	alosetron	DTXSID6044278	0
renal_failure_acute	alvimopan	DTXSID60166035	0
renal_failure_acute	ambenonium	DTXSID5048396	0
renal_failure_acute	aminosalicylic acid	DTXSID2022591	0
renal_failure_acute	amitriptyline	DTXSID7022594	0
renal_failure_acute	ammonium	DTXSID5043974	0
renal_failure_acute	ammonium chloride	DTXSID0020078	0
renal_failure_acute	amphetamine	DTXSID4022600	0
renal_failure_acute	anagrelide	DTXSID4048305	0
renal_failure_acute	apraclonidine	DTXSID1048415	0
renal_failure_acute	aprindine	DTXSID3022615	0
renal_failure_acute	arbekacin	DTXSID8048319	0
renal_failure_acute	arginine	DTXSID8022618	0
renal_failure_acute	artemether	DTXSID7040651	0
renal_failure_acute	articaine	DTXSID7048536	0
renal_failure_acute	aurothiomalate	DTXSID80329685	0
renal_failure_acute	azelastine	DTXSID6022638	0
renal_failure_acute	azilsartan	DTXSID70163712	0
renal_failure_acute	bambuterol	DTXSID5048550	0
renal_failure_acute	bamifylline	DTXSID0022642	0
renal_failure_acute	barium sulfate	DTXSID0050471	0
renal_failure_acute	bazedoxifene	DTXSID70173593	0
renal_failure_acute	benfluorex	DTXSID5048471	0
renal_failure_acute	benzoate	DTXSID4043771	0
renal_failure_acute	bretylium	DTXSID3046958	0
renal_failure_acute	brompheniramine	DTXSID5022691	0
renal_failure_acute	bunazosin	DTXSID7022700	0
renal_failure_acute	butabarbital	DTXSID2022709	0
renal_failure_acute	butalbital	DTXSID6022711	0
renal_failure_acute	cabazitaxel	DTXSID40171389	0
renal_failure_acute	cabozantinib	DTXSID10233968	0
renal_failure_acute	calcium acetate	DTXSID0020234	0
renal_failure_acute	canrenoic acid	DTXSID5022726	0
renal_failure_acute	carbinoxamine	DTXSID4022737	0
renal_failure_acute	carnitine	DTXSID3022744	0
renal_failure_acute	carpipramine	DTXSID40208149	0
renal_failure_acute	carteolol	DTXSID3022746	0
renal_failure_acute	carvedilol	DTXSID8022747	0
renal_failure_acute	cefamandole	DTXSID7022750	0
renal_failure_acute	cefmetazole	DTXSID7022756	0
renal_failure_acute	cefoperazone	DTXSID2022759	0
renal_failure_acute	cefotiam	DTXSID6022763	0
renal_failure_acute	cefpirome	DTXSID2048244	0
renal_failure_acute	ceftaroline	DTXSID90172341	0
renal_failure_acute	cerivastatin	DTXSID9022786	0
renal_failure_acute	cevimeline	DTXSID2023777	0
renal_failure_acute	chloroquine	DTXSID2040446	0
renal_failure_acute	choline fenofibrate	DTXSID50234939	0
renal_failure_acute	ciclopirox	DTXSID9048564	0
renal_failure_acute	cifenline	DTXSID9022819	0
renal_failure_acute	cilastatin	DTXSID8048238	0
renal_failure_acute	clemastine	DTXSID2022832	0
renal_failure_acute	clobutinol	DTXSID2022838	0
renal_failure_acute	clodronic acid	DTXSID8046959	0
renal_failure_acute	cloprednol	DTXSID1022849	0
renal_failure_acute	clotiazepam	DTXSID0022852	0
renal_failure_acute	cocaine	DTXSID2038443	0
renal_failure_acute	coenzyme a	DTXSID9048302	0
renal_failure_acute	copper sulfate	DTXSID6034479	0
renal_failure_acute	cortivazol	DTXSID40149442	0
renal_failure_acute	cromolyn	DTXSID4022860	0
renal_failure_acute	cuprous oxide	DTXSID0034489	0
renal_failure_acute	cyclizine	DTXSID4022864	0
renal_failure_acute	cyclopentolate	DTXSID3048528	0
renal_failure_acute	deferoxamine	DTXSID7022887	0
renal_failure_acute	demeclocycline	DTXSID1022893	0
renal_failure_acute	desipramine	DTXSID6022896	0
renal_failure_acute	dexbrompheniramine	DTXSID8022905	0
renal_failure_acute	dextromethorphan	DTXSID3022908	0
renal_failure_acute	dichloralphenazone	DTXSID2022919	0
renal_failure_acute	dicloxacillin	DTXSID1022924	0
renal_failure_acute	diethylpropion	DTXSID6022929	0
renal_failure_acute	diflucortolone	DTXSID50180705	0
renal_failure_acute	dihydrocodeine	DTXSID5022936	0
renal_failure_acute	dimethindene	DTXSID9022942	0
renal_failure_acute	dipivefrin	DTXSID1048544	0
renal_failure_acute	distigmine	DTXSID00169484	0
renal_failure_acute	dolasetron	DTXSID4048276	0
renal_failure_acute	doxepin	DTXSID7022966	0
renal_failure_acute	doxylamine	DTXSID1022970	0
renal_failure_acute	eflornithine	DTXSID3020467	0
renal_failure_acute	epinastine	DTXSID2048371	0
renal_failure_acute	eprazinone	DTXSID1048336	0
renal_failure_acute	ergotamine	DTXSID9043774	0
renal_failure_acute	esomeprazole	DTXSID4044292	0
renal_failure_acute	etilefrine	DTXSID1023029	0
renal_failure_acute	etravirine	DTXSID30181412	0
renal_failure_acute	ezogabine	DTXSID40164615	0
renal_failure_acute	fenoterol	DTXSID4023046	0
renal_failure_acute	fenspiride	DTXSID4023048	0
renal_failure_acute	flavoxate	DTXSID3023053	0
renal_failure_acute	flunitrazepam	DTXSID7023065	0
renal_failure_acute	flupenthixol	DTXSID3058749	0
renal_failure_acute	flupirtine	DTXSID4048436	0
renal_failure_acute	fondaparinux	DTXSID10146903	0
renal_failure_acute	fosamprenavir	DTXSID2048296	0
renal_failure_acute	fosfomycin	DTXSID4048480	0
renal_failure_acute	gemifloxacin	DTXSID3048495	0
renal_failure_acute	glycopyrrolate	DTXSID2048165	0
renal_failure_acute	gold	DTXSID3064697	0
renal_failure_acute	goserelin	DTXSID7048297	0
renal_failure_acute	granisetron	DTXSID0023111	0
renal_failure_acute	guanfacine	DTXSID9046944	0
renal_failure_acute	halobetasol	DTXSID60243759	0
renal_failure_acute	heptaminol	DTXSID4048484	0
renal_failure_acute	histrelin	DTXSID50227543	0
renal_failure_acute	hydrochloric acid	DTXSID2020711	0
renal_failure_acute	hydrocodone	DTXSID8023131	0
renal_failure_acute	hydromorphone	DTXSID8023133	0
renal_failure_acute	idarubicin	DTXSID7023142	0
renal_failure_acute	imidapril	DTXSID2048242	0
renal_failure_acute	indacaterol	DTXSID90185198	0
renal_failure_acute	indinavir	DTXSID4043802	0
renal_failure_acute	indium	DTXSID8052485	0
renal_failure_acute	indoramin	DTXSID7048370	0
renal_failure_acute	irinotecan	DTXSID1041051	0
renal_failure_acute	isoxsuprine	DTXSID9023178	0
renal_failure_acute	lenvatinib	DTXSID50194605	0
renal_failure_acute	levalbuterol	DTXSID80187964	0
renal_failure_acute	levobunolol	DTXSID1043833	0
renal_failure_acute	levocarnitine	DTXSID4023208	0
renal_failure_acute	lofepramine	DTXSID2023220	0
renal_failure_acute	lomefloxacin	DTXSID4040680	0
renal_failure_acute	loracarbef	DTXSID7023223	0
renal_failure_acute	macitentan	DTXSID50196063	0
renal_failure_acute	magaldrate	DTXSID00157184	0
renal_failure_acute	magnesium silicate	DTXSID6047658	0
renal_failure_acute	magnesium trisilicate	DTXSID0052885	0
renal_failure_acute	manidipine	DTXSID2043745	0
renal_failure_acute	maraviroc	DTXSID8048949	0
renal_failure_acute	mebeverine	DTXSID6023238	0
renal_failure_acute	meclizine	DTXSID0023242	0
renal_failure_acute	mefloquine	DTXSID4037168	0
renal_failure_acute	mepenzolate	DTXSID2046969	0
renal_failure_acute	meperidine	DTXSID9023253	0
renal_failure_acute	mepivacaine	DTXSID9023259	0
renal_failure_acute	metaproterenol	DTXSID8048529	0
renal_failure_acute	metaraminol	DTXSID8023268	0
renal_failure_acute	methamphetamine	DTXSID8037128	0
renal_failure_acute	methenolone	DTXSID10165179	0
renal_failure_acute	methohexital	DTXSID1023287	0
renal_failure_acute	mexiletine	DTXSID8048446	0
renal_failure_acute	mibefradil	DTXSID1023318	0
renal_failure_acute	moexipril	DTXSID9023330	0
renal_failure_acute	moxifloxacin	DTXSID3048491	0
renal_failure_acute	naratriptan	DTXSID7023354	0
renal_failure_acute	nefazodone	DTXSID2023357	0
renal_failure_acute	neostigmine	DTXSID1023360	0
renal_failure_acute	netilmicin	DTXSID1048542	0
renal_failure_acute	nitric oxide	DTXSID1020938	0
renal_failure_acute	nitrogen	DTXSID4036304	0
renal_failure_acute	nitrous oxide	DTXSID8021066	0
renal_failure_acute	olopatadine	DTXSID3023390	0
renal_failure_acute	olsalazine	DTXSID8023391	0
renal_failure_acute	opipramol	DTXSID3023394	0
renal_failure_acute	orphenadrine	DTXSID3023396	0
