assay_name	compound_pubchem_cid	sig_id	col_id
tox21-pxr-p1	CID_60823	CVD001_HEPG2_24H:BRD-U88459701-000-01-8:10	126
tox21-pxr-p1	CID_6450551	PBIOA021_HEPG2_24H:K19	127
tox21-pxr-p1	CID_82146	PBIOA018_HEPG2_24H:M19	128
tox21-pxr-p1	CID_387447	PBIOA019_HEPG2_24H:O03	129
tox21-pxr-p1	CID_156414	PBIOA014_HEPG2_24H:E07	130
tox21-pxr-p1	CID_2662	PBIOA013_HEPG2_24H:L13	132
tox21-pxr-p1	CID_2753	PCLB002_HEPG2_24H:BRD-K28578425:10	251
tox21-pxr-p1	CID_119182	PBIOA015_HEPG2_24H:I13	159
tox21-pxr-p1	CID_969516	POL001_HEPG2_24H:D07	133
tox21-pxr-p1	CID_3062316	PBIOA014_HEPG2_24H:K13	134
tox21-pxr-p1	CID_969491	CRCGN013_HEPG2_24H:BRD-A85777636:10.15	235
tox21-pxr-p1	CID_223368	PCLB002_HEPG2_24H:BRD-K04046242:10	236
tox21-pxr-p1	CID_176870	PBIOA022_HEPG2_24H:P19	160
tox21-pxr-p1	CID_5757	PCLB002_HEPG2_24H:BRD-K18910433:10	138
tox21-pxr-p1	CID_5870	PCLB002_HEPG2_24H:BRD-K81839095:10	237
tox21-pxr-p1	CID_5284558	PBIOA013_HEPG2_24H:O07	139
tox21-pxr-p1	CID_60198	PBIOA019_HEPG2_24H:P01	161
tox21-pxr-p1	CID_5288209	PBIOA016_HEPG2_24H:C13	140
tox21-pxr-p1	CID_3385	PBIOA018_HEPG2_24H:L19	141
tox21-pxr-p1	CID_104741	PCLB002_HEPG2_24H:BRD-A83237092:10	142
tox21-pxr-p1	CID_5280961	PCLB002_HEPG2_24H:BRD-K43797669:10	162
tox21-pxr-p1	CID_123596	LJP006_HEPG2_24H:N13	231
tox21-pxr-p1	CID_74990	PBIOA015_HEPG2_24H:O07	238
tox21-pxr-p1	CID_55283	PBIOA015_HEPG2_24H:A13	163
tox21-pxr-p1	CID_299	CRCGN009_HEPG2_24H:BRD-A68045637:10.5984	144
tox21-pxr-p1	CID_4115	CRCGN013_HEPG2_24H:BRD-K66195174:10.1258	239
tox21-pxr-p1	CID_4211	PBIOA021_HEPG2_24H:L01	240
tox21-pxr-p1	CID_24964624	PBIOA017_HEPG2_24H:N13	147
tox21-pxr-p1	CID_6230	CRCGN009_HEPG2_24H:BRD-K96037667:10.2802	164
tox21-pxr-p1	CID_26596	PBIOA019_HEPG2_24H:M19	149
tox21-pxr-p1	CID_10113978	DOSVAL001_HEPG2_24H:BRD-K74514084:10	233
tox21-pxr-p1	CID_4993	CRCGN013_HEPG2_24H:BRD-K88429204:10.15	165
tox21-pxr-p1	CID_5280343	POL001_HEPG2_24H:F19	166
tox21-pxr-p1	CID_5035	PCLB002_HEPG2_24H:BRD-K63828191:10	152
tox21-pxr-p1	CID_445154	LJP008_HEPG2_24H:M01	167
tox21-pxr-p1	CID_5265	CVD001_HEPG2_24H:BRD-K55468218-001-16-2:10	168
tox21-pxr-p1	CID_2733526	PBIOA018_HEPG2_24H:J19	156
tox21-pxr-p1	CID_2733525	PBIOA018_HEPG2_24H:J19	156
tox21-pxr-p1	CID_3038522	PBIOA020_HEPG2_24H:F13	157
tox21-pxr-p1	CID_65399	PBIOA015_HEPG2_24H:P19	169
tox21-pxr-p1	CID_5591	PBIOA022_HEPG2_24H:K10	170
tox21-car-agonist-p1	CID_6450551	PBIOA021_HEPG2_24H:K19	127
tox21-car-agonist-p1	CID_223368	PCLB002_HEPG2_24H:BRD-K04046242:10	236
tox21-car-agonist-p1	CID_176870	PBIOA022_HEPG2_24H:P19	160
tox21-car-agonist-p1	CID_5757	PCLB002_HEPG2_24H:BRD-K18910433:10	138
tox21-car-agonist-p1	CID_5870	PCLB002_HEPG2_24H:BRD-K81839095:10	237
tox21-car-agonist-p1	CID_5280961	PCLB002_HEPG2_24H:BRD-K43797669:10	162
tox21-car-agonist-p1	CID_123596	LJP006_HEPG2_24H:N13	231
tox21-car-agonist-p1	CID_4115	CRCGN013_HEPG2_24H:BRD-K66195174:10.1258	239
tox21-car-agonist-p1	CID_4211	PBIOA021_HEPG2_24H:L01	240
tox21-car-agonist-p1	CID_445154	LJP008_HEPG2_24H:M01	167
tox21-ar-bla-antagonist-p1	CID_56069	REP.A009_HEK293_24H:E01	244
tox21-ar-bla-antagonist-p1	CID_2378	REP.A027_HEK293_24H:F01	176
tox21-ar-bla-antagonist-p1	CID_6167	REP.A012_HEK293_24H:A19	185
tox21-ar-bla-antagonist-p1	CID_6253	REP.A009_HEK293_24H:M07	252
tox21-ar-bla-antagonist-p1	CID_3062316	LJP009_HEK293_24H:G13	187
tox21-ar-bla-antagonist-p1	CID_68873	REP.A012_HEK293_24H:E07	192
tox21-ar-bla-antagonist-p1	CID_3316	REP.A010_HEK293_24H:C07	193
tox21-ar-bla-antagonist-p1	CID_3397	REP.A009_HEK293_24H:A19	195
tox21-ar-bla-antagonist-p1	CID_60749	REP.A010_HEK293_24H:N13	197
tox21-ar-bla-antagonist-p1	CID_441140	REP.A010_HEK293_24H:C01	198
tox21-ar-bla-antagonist-p1	CID_13109	REP.A010_HEK293_24H:M01	201
tox21-ar-bla-antagonist-p1	CID_3033825	REP.A012_HEK293_24H:N13	202
tox21-ar-bla-antagonist-p1	CID_3003141	REP.A023_HEK293_24H:L07	247
tox21-ar-bla-antagonist-p1	CID_4030	REP.A015_HEK293_24H:I01	204
tox21-ar-bla-antagonist-p1	CID_6291	REP.A010_HEK293_24H:K19	205
tox21-ar-bla-antagonist-p1	CID_51082	LJP008_HEK293_24H:B04	208
tox21-ar-bla-antagonist-p1	CID_4497	REP.A015_HEK293_24H:G19	212
tox21-ar-bla-antagonist-p1	CID_4507	REP.A004_HEK293_24H:G19	213
tox21-ar-bla-antagonist-p1	CID_4615	REP.A012_HEK293_24H:J01	215
tox21-ar-bla-antagonist-p1	CID_36314	REP.A009_HEK293_24H:H19	253
tox21-ar-bla-antagonist-p1	CID_10113978	LJP007_HEK293_24H:I07	216
tox21-ar-bla-antagonist-p1	CID_5865	REP.A018_HEK293_24H:C01	248
tox21-ar-bla-antagonist-p1	CID_104850	REP.A010_HEK293_24H:H13	223
tox21-ar-bla-antagonist-p1	CID_5284616	LJP009_HEK293_24H:B03	254
tox21-ar-bla-antagonist-p1	CID_6505803	LJP009_HEK293_24H:A04	255
tox21-ar-bla-antagonist-p1	CID_216237	REP.A022_HEK293_24H:P07	227
tox21-ar-bla-antagonist-p1	CID_119607	REP.A010_HEK293_24H:F13	256
